feature,importance
pcrvi,0.28758537874714046
sst_anomaly,0.23618555200834435
oni_lag60,0.1073394903681898
pcrvi_lag14,0.06441326696102885
dmi_lag60,0.04256625371667929
bh_norm_lag7,0.035204327677997894
doy_cos,0.03480601312952119
bh_norm,0.03091881019023491
sr_norm_lag7,0.029966968766995217
doy_sin,0.024513898281200965
bh_norm_lag14,0.019909961718225108
sr_norm_lag14,0.014622656075063136
sr_norm,0.013257784554537792
cdr_norm_lag14,0.012492768653256787
pcrvi_lag7,0.010912344531005992
cdr_norm_lag7,0.01083829480694385
ta_norm,0.00736467768707073
cdr_norm,0.006628280043455317
ta_norm_lag14,0.005412260196223456
ta_norm_lag7,0.001918071415975586
la_norm,0.0008344526889727591
la_norm_lag14,0.0008220566665053249
wq_norm_lag7,0.0005154676651624258
la_norm_lag7,0.0003539917490395293
wq_norm_lag14,0.00030885542929538036
wq_norm,0.00030811627193388165
