feature,importance
pcrvi_lag7,0.2612507559598039
sst_anomaly,0.18488557870100394
pcrvi_lag14,0.17913106410986768
doy_cos,0.06456860583907251
oni_lag60,0.050790187251806035
pcrvi,0.04118462086182318
bh_norm_lag7,0.035891058133857644
bh_norm_lag14,0.03485161503436251
bh_norm,0.033352491340100425
cdr_norm_lag14,0.028619413809940614
doy_sin,0.022655359171683792
dmi_lag60,0.015145181412932586
ta_norm,0.00869634417248632
cdr_norm_lag7,0.007696979560983835
sr_norm_lag14,0.007654709366244097
cdr_norm,0.00718133464308975
sr_norm,0.005860528990866061
ta_norm_lag14,0.004049346458525794
sr_norm_lag7,0.002047039926719807
ta_norm_lag7,0.0013864638024622066
wq_norm,0.0011551557459588912
la_norm_lag7,0.000618166142761284
wq_norm_lag7,0.0004599558078416276
wq_norm_lag14,0.0003757663167251598
la_norm_lag14,0.00025543768800662955
la_norm,0.0002368397510737966
