feature,importance
pcrvi,0.42942979935510983
doy_sin,0.26465452025400205
oni_lag60,0.14756451170313187
cdr_norm_lag14,0.03941448192906282
pcrvi_lag7,0.01395525156599127
ta_norm,0.013859820064568398
sst_anomaly,0.012792996695582506
cdr_norm_lag7,0.012275662351567676
pcrvi_lag14,0.01158746986024013
cdr_norm,0.011019829106097527
dmi_lag60,0.00929404146043264
bh_norm,0.007879267156246782
ta_norm_lag14,0.006010681838795818
bh_norm_lag14,0.005961792494612706
bh_norm_lag7,0.005199954803098703
sr_norm_lag7,0.0019348418596113785
sr_norm,0.0017262792825990612
sr_norm_lag14,0.0015506594277624965
ta_norm_lag7,0.0014474871505111148
doy_cos,0.0009431575759104431
la_norm,0.0004917184925679302
wq_norm_lag7,0.0002408138791791319
la_norm_lag7,0.00021933558919450316
wq_norm_lag14,0.00021327142614881826
la_norm_lag14,0.00018313197560666642
wq_norm,0.00014922270236776376
