date,pcrvi,pcrvi_base,ta_norm,as_norm,sr_norm,cdr_norm,bh_norm,wq_norm,la_norm,ev_score,ev_amplification,sst_sigma_departure,sst_rolling_sd_30d,sst_variability_amp,sst_exceed_2sd,sst_exceed_3sd,dhw_rolling_sd_rate,chl_sigma_departure,kd490_sigma_departure,cloud_sigma_departure,n_concurrent_extremes,risk_category,dhw_current,sst_anomaly,hotspot,current_sst,dhw_trend,dhw_momentum,oni,dmi,years_since_bleaching,adaptation_status,chl_anomaly,kd490_anomaly,par_proxy,clarity_score,is_peak_season,pcrvi_raw
2019-05-29,0.5818012538844549,0.5641259162388905,0.37568030049983325,0.7611288175705089,0.8425590279884203,0.5940333333333334,0.20848733744010953,0.5263310320981534,0.6836175778538902,0.005777068390752241,1.0017331205172257,0.08665602586128363,0.2611197678015566,0.3491155906847446,0,0,0.07805086252740932,-0.1601423600779481,-0.12663742568912967,1.0205911340900409,0,High,6.069082046201942,0.06481406718938842,0.8135874353097776,30.013587435309777,0.06714896269147885,1.1393878295419038,0.54,0.539,0.08487337440109514,adapted,-0.03826007289745283,-0.010551431963343695,0.40877580276660386,0.9584593529411765,True,0.5651036144386229
2019-05-30,0.575926446940455,0.5577821774597596,0.3625654152426592,0.766421867821569,0.8412725862900182,0.5940333333333334,0.20876112251882273,0.45185943848244703,0.7441151936528131,0.0031066407264523374,1.0009319922179356,0.04281971511516857,0.2542548830927244,0.3399372802860926,0,0,0.07652011308566854,-0.023253264548807197,0.007559791563232984,0.5680206639284842,0,High,6.069082046201942,0.032026854046453224,0.7808002221668424,29.98080022216684,0.0681744425523187,1.166681335531508,0.54,0.539,0.08761122518822724,adapted,-0.005555504466826128,0.0006298819318415719,0.5322346814232732,0.9559957058823529,True,0.5583020261084553
2019-05-31,0.5686000318181827,0.5466207864513657,0.34791273167069503,0.7713336834429485,0.8398850181590326,0.5940333333333334,0.20903490759753596,0.45090866096771187,0.6764245578758195,0.0,1.0,-0.006156663841235332,0.2506206113362733,0.3350782803656938,0,0,0.07652011308566854,-0.8419346890645173,-0.8823082298099731,1.066608903774857,0,Moderate,6.069082046201942,-0.004604854883456966,0.7441685132369322,29.94416851323693,0.06949811249941058,1.1827077430680069,0.54,0.539,0.09034907597535935,adapted,-0.20114904365605404,-0.07351393323796272,0.3805168510457565,0.9723322647058824,True,0.5466207864513657
2019-06-01,0.5808874710529925,0.5978175261264043,0.5381615665381367,0.7725051686607973,0.8383967347618471,0.5973333333333334,0.20930869267624916,0.4897952320051612,0.6541045870155642,0.11113905587083424,1.0333417167612502,1.6670858380625135,0.24977938387430657,0.4844768824053596,0,0,0.07652011308566854,-0.48220051929847846,-0.47871652500158013,0.48168535784080696,0,High,6.069082046201942,0.859491316550443,0.8313165161402409,30.03131651614024,0.07017922872842056,1.177394689521246,0.45,0.605,0.09308692676249145,adapted,-0.11762778425321584,-0.04218005930857735,0.3534947740311284,0.9547144,True,0.6177497887574221
2019-06-02,0.6057524361352236,0.6314976371024512,0.6261224856426416,0.7827188307471198,0.8368081771089521,0.5973333333333334,0.20958247775496236,0.5129493874364337,0.7083983509212672,0.2578510269840756,1.0773553080952227,2.093612551359088,0.2506126789649076,0.48609315754126603,1,0,0.07782633119066931,-0.2741867850071291,-0.23889840375148874,-0.13307916971118902,1,High,6.2192561624735845,1.079393614311705,1.051218813901503,30.251218813901502,0.07112610242647575,1.162000645263313,0.45,0.605,0.09582477754962354,adapted,-0.06688500468399065,-0.021049511167238254,0.4669744841954758,0.9498222176470588,True,0.6803473313819165
2019-06-03,0.632113930501772,0.6519200120533197,0.6363774990927958,0.7946912673571376,0.8351198159242638,0.5973333333333334,0.2098562628336756,0.49902159044090355,0.8578957330881658,0.30309649676903944,1.090928949030712,2.143339603170696,0.24867607864569924,0.4823368904284149,1,0,0.0789248827574552,-0.40165132790154845,-0.39898524885765746,-2.1103147651722067,2,Critical,6.373092783548854,1.1050311479370905,1.0768563475268884,30.276856347526888,0.07230033176123023,1.1562213898225862,0.45,0.605,0.09856262833675565,adapted,-0.09797864965420429,-0.035154878892070696,0.7627035485292729,0.9530879176470588,True,0.7111984136014171
2019-06-04,0.6408570910956306,0.6231535229916423,0.6159257641940605,0.8074258851309379,0.8333321515056391,0.5973333333333334,0.2101300479123888,0.43123084719095506,0.7277264713113331,0.2350038862261405,1.070501165867842,2.0441681602574353,0.24242582768103652,0.4702137838107178,1,0,0.07940820390206943,-1.0061356538433415,-1.0704111657133144,-0.10145621071498692,1,High,6.519625213588861,1.0539018106902525,1.0257270102800504,30.22572701028005,0.0735957072622793,1.1596004112593592,0.45,0.605,0.10130047912388775,adapted,-0.2454362923373282,-0.09431470211771359,0.48866823674031323,0.9667847058823529,True,0.6670865728772062
2019-06-05,0.6525711565907796,0.6437170580280273,0.614810288034115,0.8211980689846723,0.8314457135766263,0.5973333333333334,0.210403832991102,0.48203544197330706,0.8186386609109222,0.2278241892122505,1.0683472567636751,2.0387591628855795,0.23387714457053288,0.4536325941312193,1,0,0.07956641115560839,-0.553215908143582,-0.5679030258627188,-1.2685793363341167,1,High,6.665759259286031,1.0511131202903883,1.0229383198801862,30.222938319880186,0.07495073368962987,1.172112810552206,0.45,0.605,0.10403832991101986,adapted,-0.13495124721813104,-0.05003834641457373,0.6807435571159621,0.9565337647058824,True,0.6877133530762264
2019-06-06,0.6497444948310602,0.6169487024144571,0.6007645369585767,0.8236290015610359,0.8294610611294965,0.5973333333333334,0.21067761806981522,0.4373739846483806,0.6784827886502879,0.13137670950752783,1.0394130128522583,1.9706506426129173,0.216727623900944,0.42036905500370786,0,0,0.07956641115560839,-0.9527213946789191,-1.0187952698797864,0.4893232064080724,0,High,6.665759259286031,1.0159987426015427,0.9878239421913406,30.18782394219134,0.07542261074846146,1.184625209845053,0.45,0.605,0.10677618069815195,adapted,-0.23240644126587198,-0.08976678819826747,0.39123381259469336,0.9657317647058824,True,0.6412645095519022
2019-06-07,0.6435563252382183,0.6042224830271135,0.5488021641232258,0.8218914870079851,0.8273787822596019,0.5973333333333334,0.21095140314852842,0.4670559518965681,0.6477424256045163,0.11457884038853758,1.0343736521165612,1.7186826058280638,0.18824973817479432,0.36513280179458024,0,0,0.07956641115560839,-0.6883386619482353,-0.7267683908864813,0.7413999156495484,0,High,6.665759259286031,0.8860928105131656,0.8579180101029635,30.057918010102963,0.07501133843877408,1.1775318720567292,0.45,0.605,0.10951403148528405,adapted,-0.1679130328158686,-0.06403608864575945,0.33571030415020897,0.9597745470588236,True,0.6249918164596923
