Model,mae,rmse,r2,bl_f1,bl_precision,bl_recall
Ensemble-pCRVI-30d,0.6353858895737988,1.2150912738923707,0.7598361140009258,0.8124999999999999,0.91701244813278,0.7293729372937293
Ensemble-pCRVI-60d,0.5955859757184763,1.4875357169450338,0.6409796413386486,0.6075388026607538,0.9256756756756757,0.4521452145214521
