feature,importance
bh_norm,0.25430844650507684
sst_anomaly,0.18251289827722236
oni_lag60,0.14618702781788903
pcrvi_lag14,0.06285249941520343
dmi_lag60,0.04663584819644144
doy_cos,0.04379393231389845
pcrvi_lag7,0.03559631987137116
bh_norm_lag14,0.03376462561426341
bh_norm_lag7,0.033631498304925476
sr_norm_lag14,0.028133268974172437
cdr_norm,0.02747663664063177
pcrvi,0.02437000555815263
ta_norm,0.02357126046483758
cdr_norm_lag14,0.019019191545186852
cdr_norm_lag7,0.009788639945666889
sr_norm_lag7,0.007591780871968174
doy_sin,0.007187464350146133
ta_norm_lag14,0.004549455842295484
sr_norm,0.004211440235631534
ta_norm_lag7,0.001970317278691818
la_norm,0.0008985621129696072
la_norm_lag7,0.0006095432848259516
wq_norm,0.0004723212035248447
la_norm_lag14,0.00039263242689247516
wq_norm_lag14,0.00023938619809237525
wq_norm_lag7,0.00023499675002191899
