feature,importance
bh_norm,0.25544492691173326
pcrvi_lag14,0.20105236524249817
pcrvi,0.13140100962293916
cdr_norm,0.07013002138018717
dmi_lag60,0.061321618693451846
oni_lag60,0.04714429620084365
cdr_norm_lag14,0.04255647054828091
sst_anomaly,0.0344057059813721
bh_norm_lag14,0.033957568823050795
bh_norm_lag7,0.026234703302304832
sr_norm_lag7,0.022162151871347284
sr_norm,0.015487515955637219
doy_sin,0.012167097019167173
ta_norm,0.009815979524678059
cdr_norm_lag7,0.008875141134360316
doy_cos,0.007600817871008999
pcrvi_lag7,0.007183865791215017
sr_norm_lag14,0.007154748812519856
ta_norm_lag7,0.00195703476945319
wq_norm_lag14,0.0008214243466482801
wq_norm,0.0006669313676180983
la_norm_lag7,0.0006633175205078018
la_norm_lag14,0.0006356874046488077
ta_norm_lag14,0.0006163365063154475
wq_norm_lag7,0.000321671086747243
la_norm,0.0002215923114651882
