feature,importance
sr_norm,0.3013891615934586
pcrvi_lag7,0.22229778647569737
oni_lag60,0.08787832671319765
pcrvi_lag14,0.08065710745866658
pcrvi,0.07677306040947632
dmi_lag60,0.04286345398294298
cdr_norm,0.033448181662764906
sst_anomaly,0.025870409535185823
bh_norm_lag14,0.021841166687842514
bh_norm,0.020555182118227662
doy_sin,0.019592080971704676
cdr_norm_lag7,0.01722880269119483
cdr_norm_lag14,0.016887129551191267
bh_norm_lag7,0.013858196716241188
ta_norm,0.005546485633378713
doy_cos,0.004355165374507825
ta_norm_lag14,0.0021394864010254805
sr_norm_lag14,0.0018993645432192965
sr_norm_lag7,0.0015824036215479553
ta_norm_lag7,0.0011619361232892292
la_norm_lag7,0.0005534929502817921
la_norm,0.00042616105584984416
la_norm_lag14,0.00040129308233592936
wq_norm_lag7,0.00037042752068656515
wq_norm_lag14,0.0002643416084485326
wq_norm,0.00015939551763656748
