feature,importance
pcrvi,0.376367387259951
oni_lag60,0.1785431782828835
doy_sin,0.1308629971862841
cdr_norm_lag14,0.06033012403741899
cdr_norm,0.0410403669388315
dmi_lag60,0.035615534792941286
ta_norm,0.032179968612588324
bh_norm,0.028669000416399523
sst_anomaly,0.028398809534034355
bh_norm_lag7,0.017682479430642283
ta_norm_lag14,0.012148340011782771
bh_norm_lag14,0.011571163127554566
cdr_norm_lag7,0.009519021549059209
pcrvi_lag14,0.009415563574188412
doy_cos,0.004815925862932548
pcrvi_lag7,0.004782083533784585
la_norm_lag14,0.0036010438164968653
sr_norm_lag14,0.00353173985141769
sr_norm_lag7,0.002671405873016473
ta_norm_lag7,0.002015717512930238
sr_norm,0.0017605512091461986
wq_norm,0.00113693911175093
wq_norm_lag14,0.001073482665128425
la_norm_lag7,0.0009464570311382177
la_norm,0.0006932282222995824
wq_norm_lag7,0.0006274905553984373
