feature,importance
pcrvi,0.1741216661986998
cdr_norm_lag14,0.15745500303755677
oni_lag60,0.14123133332452925
sst_anomaly,0.11260132421387947
doy_sin,0.09952690595237419
dmi_lag60,0.07011192374691427
bh_norm_lag7,0.06621645267174048
bh_norm,0.059398204474539834
bh_norm_lag14,0.03173050733576344
cdr_norm,0.01726579059092871
doy_cos,0.013705516317800906
pcrvi_lag7,0.011069209058934892
pcrvi_lag14,0.00951019177374992
ta_norm,0.008010799585117436
ta_norm_lag7,0.005571741363451491
sr_norm_lag7,0.005488229995173552
ta_norm_lag14,0.005119062763827033
cdr_norm_lag7,0.0024346983065132465
sr_norm,0.0023441618294617085
sr_norm_lag14,0.002167034297991003
la_norm_lag14,0.002063245242858037
wq_norm,0.0012523491931601515
la_norm_lag7,0.0009731054568211123
la_norm,0.0002820668761070652
wq_norm_lag14,0.0002299639439930806
wq_norm_lag7,0.00011951244811315859
