feature,importance
sst_anomaly,0.2671997581031421
pcrvi,0.2108167020960422
pcrvi_lag7,0.13339642961370063
oni_lag60,0.06738076007784322
doy_sin,0.04862553042520586
pcrvi_lag14,0.04506421706021277
dmi_lag60,0.04469023481251988
doy_cos,0.039417451025122285
bh_norm_lag14,0.020026684652542676
bh_norm,0.01892598667221066
bh_norm_lag7,0.017920155156837078
sr_norm_lag14,0.0162634460764146
sr_norm_lag7,0.014261260010899973
cdr_norm,0.01156767098361568
cdr_norm_lag7,0.01129504796804296
cdr_norm_lag14,0.01125393753991677
ta_norm,0.006971977844079236
sr_norm,0.0062672557098085255
ta_norm_lag14,0.0047163674040544565
ta_norm_lag7,0.0013491416151699424
la_norm,0.0005772146002717978
la_norm_lag14,0.0005359595656349486
la_norm_lag7,0.0005258783249655889
wq_norm_lag14,0.0003868990374316495
wq_norm,0.00032074578752110924
wq_norm_lag7,0.00024328783679349107
