feature,importance
cdr_norm_lag14,0.2256237102107986
pcrvi,0.18760377648807297
bh_norm_lag7,0.11329458229838571
oni_lag60,0.0909500270478033
sst_anomaly,0.0722120999955834
doy_sin,0.0655736033277412
dmi_lag60,0.0648548214448304
bh_norm,0.0495555061657188
cdr_norm,0.030413428865752306
sr_norm_lag7,0.01871361473458403
bh_norm_lag14,0.017235847072301982
doy_cos,0.01226730431311902
sr_norm,0.011199903293133716
pcrvi_lag7,0.009313756111934196
ta_norm_lag14,0.00747595473338332
pcrvi_lag14,0.006771452711979061
sr_norm_lag14,0.0060003000000547774
ta_norm,0.0032134477044349404
cdr_norm_lag7,0.0024479249720384295
ta_norm_lag7,0.001984967157270062
la_norm_lag14,0.0011120562884217508
la_norm_lag7,0.0008558461001263286
la_norm,0.0006007791783246938
wq_norm_lag14,0.0004046379025722305
wq_norm_lag7,0.00025232524229143775
wq_norm,6.83266393434218e-05
