week_start,week_end,iso_year,iso_week,pcrvi_mean,pcrvi_max,pcrvi_min,pcrvi_trend,risk_category,dhw_mean,dhw_max,recommendation,alert_color,ta_mean,as_mean,sr_mean,cdr_mean,bh_mean,wq_mean,la_mean
1997-12-29,1998-01-04,1998,1,0.4437,0.4654,0.4208,0.015319,Moderate,,,WATCH: Risk rising. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2133,0.0,0.1649,0.8575,0.9,0.6188,0.946
1998-01-05,1998-01-11,1998,2,0.4742,0.4884,0.4624,-0.002204,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1701,0.0,0.1761,0.8575,0.9,0.6188,0.9102
1998-01-12,1998-01-18,1998,3,0.4537,0.4679,0.442,0.00059,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1468,0.0,0.1943,0.8575,0.9,0.6304,0.8198
1998-01-19,1998-01-25,1998,4,0.4773,0.4823,0.4679,-0.001711,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1857,0.0,0.217,0.8575,0.9,0.6434,0.8985
1998-01-26,1998-02-01,1998,5,0.5028,0.5122,0.4887,0.004023,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2243,0.0,0.2438,0.8513,0.9,0.6871,0.8811
1998-02-02,1998-02-08,1998,6,0.4932,0.5056,0.4852,0.000236,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1923,0.0,0.2743,0.8138,0.9,0.6566,0.9304
1998-02-09,1998-02-15,1998,7,0.5034,0.5146,0.4888,-0.004467,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1971,0.0,0.308,0.8138,0.9,0.6111,0.8821
1998-02-16,1998-02-22,1998,8,0.4812,0.488,0.4695,-0.002684,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1934,0.0,0.3446,0.8138,0.9,0.5932,0.8526
1998-02-23,1998-03-01,1998,9,0.484,0.5038,0.4695,0.006645,Moderate,,,WATCH: Risk rising. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2634,0.0,0.3834,0.7805,0.9,0.57,0.9242
1998-03-02,1998-03-08,1998,10,0.484,0.5034,0.4605,-0.007581,Moderate,,,WATCH: Risk falling. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1654,0.0,0.4238,0.5808,0.9,0.5893,0.9247
1998-03-09,1998-03-15,1998,11,0.4678,0.4767,0.4611,-0.001465,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2154,0.0,0.4654,0.5808,0.9,0.59,0.9036
1998-03-16,1998-03-22,1998,12,0.4919,0.5038,0.4798,0.003939,Moderate,,,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.3258,0.0,0.5075,0.5808,0.9,0.5646,0.9356
1998-03-23,1998-03-29,1998,13,0.4929,0.5042,0.4826,-0.002438,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2988,0.0,0.5495,0.5808,0.9,0.5125,0.9349
1998-03-30,1998-04-05,1998,14,0.5284,0.5647,0.4942,0.010143,High,0.0,0.0,ELEVATED ALERT: Risk rising. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.2679,0.2143,0.5908,0.5438,0.9,0.6564,0.9346
1998-04-06,1998-04-12,1998,15,0.5263,0.5647,0.4959,-0.010239,High,0.0,0.0,ELEVATED ALERT: Risk falling. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.2388,0.1214,0.6307,0.5289,0.9,0.5691,0.8903
1998-04-13,1998-04-19,1998,16,0.5145,0.5268,0.5032,0.002992,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.294,0.1,0.6688,0.5289,0.9,0.5888,0.8448
1998-04-20,1998-04-26,1998,17,0.5357,0.5416,0.5277,0.001999,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.4139,0.1,0.7044,0.5289,0.9,0.5429,0.8907
1998-04-27,1998-05-03,1998,18,0.6025,0.6578,0.5496,0.019544,High,0.39,0.94,ELEVATED ALERT: Risk rising. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.6297,0.1431,0.737,0.4985,0.9,0.5821,0.9195
1998-05-04,1998-05-10,1998,19,0.6795,0.6897,0.6725,-0.000377,High,1.75,2.29,ELEVATED ALERT: Risk stable. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.7093,0.3766,0.7662,0.4578,0.9,0.5124,0.8585
1998-05-11,1998-05-17,1998,20,0.6382,0.6567,0.6267,-0.002814,High,2.29,2.29,ELEVATED ALERT: Risk stable. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.4499,0.6106,0.7916,0.4578,0.9,0.5053,0.7509
1998-05-18,1998-05-24,1998,21,0.6365,0.6402,0.6345,0.000248,High,2.29,2.29,ELEVATED ALERT: Risk stable. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.3515,0.6399,0.8127,0.4578,0.9,0.569,0.5811
1998-05-25,1998-05-31,1998,22,0.61,0.6353,0.5954,-0.007865,High,2.29,2.29,ELEVATED ALERT: Risk falling. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.267,0.5075,0.8293,0.4578,0.9,0.5293,0.5935
1998-06-01,1998-06-07,1998,23,0.5463,0.5717,0.5178,-0.011193,High,2.29,2.29,ELEVATED ALERT: Risk falling. Increase monitoring to twice-weekly. Notify stakeholders. Prepare response plans.,#FF4500,0.2959,0.304,0.8411,0.3536,0.9,0.5293,0.58
1998-06-08,1998-06-14,1998,24,0.5004,0.5151,0.4856,-0.005592,Moderate,2.29,2.29,WATCH: Risk falling. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2916,0.2434,0.8479,0.3536,0.9,0.4995,0.616
1998-06-15,1998-06-21,1998,25,0.4725,0.4842,0.4633,-0.003096,Moderate,2.29,2.29,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1983,0.2429,0.8497,0.3536,0.9,0.506,0.5818
1998-06-22,1998-06-28,1998,26,0.4606,0.4633,0.4574,-0.001262,Moderate,2.29,2.29,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.19,0.2429,0.8465,0.3536,0.9,0.5105,0.4671
1998-06-29,1998-07-05,1998,27,0.4481,0.4574,0.4362,-0.004034,Moderate,2.29,2.29,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2216,0.2429,0.8382,0.1545,0.9,0.5078,0.5287
1998-07-06,1998-07-12,1998,28,0.435,0.4384,0.4299,0.000152,Moderate,2.29,2.29,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2176,0.2429,0.825,0.0748,0.9,0.5015,0.5932
1998-07-13,1998-07-19,1998,29,0.427,0.4356,0.4172,-0.002746,Moderate,2.29,2.29,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.204,0.2429,0.8071,0.0748,0.9,0.4846,0.7519
1998-07-20,1998-07-26,1998,30,0.4166,0.425,0.4133,-0.002089,Moderate,1.89,2.29,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2096,0.1997,0.7847,0.0748,0.9,0.4912,0.4896
1998-07-27,1998-08-02,1998,31,0.3941,0.3966,0.3927,-0.000188,Moderate,0.53,1.11,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2182,0.0402,0.7583,0.0535,0.9,0.5051,0.5787
1998-08-03,1998-08-09,1998,32,0.3941,0.3999,0.3865,-0.000184,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2565,0.0,0.728,0.0,0.9,0.5458,0.6018
1998-08-10,1998-08-16,1998,33,0.3818,0.388,0.3795,0.000921,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2439,0.0,0.6945,0.0,0.9,0.5113,0.6767
1998-08-17,1998-08-23,1998,34,0.365,0.3796,0.359,-0.003341,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.159,0.0,0.6581,0.0,0.9,0.4963,0.549
1998-08-24,1998-08-30,1998,35,0.3818,0.3926,0.3623,0.004612,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2694,0.0463,0.6195,0.0,0.9,0.4746,0.8295
1998-08-31,1998-09-06,1998,36,0.3847,0.3936,0.3647,-0.005047,Moderate,0.0,0.0,WATCH: Risk falling. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2106,0.0995,0.5791,0.001,0.9,0.5,0.6016
1998-09-07,1998-09-13,1998,37,0.3628,0.371,0.3548,-0.002683,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1891,0.1,0.5376,0.0012,0.9,0.5162,0.6715
1998-09-14,1998-09-20,1998,38,0.3566,0.3603,0.3534,-0.000974,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1937,0.1,0.4955,0.0012,0.9,0.5114,0.6283
1998-09-21,1998-09-27,1998,39,0.346,0.3534,0.3393,-0.001817,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1983,0.1,0.4535,0.0012,0.9,0.4841,0.6266
1998-09-28,1998-10-04,1998,40,0.3413,0.3481,0.3362,-0.002189,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1763,0.1,0.4121,0.0005,0.9,0.4838,0.6575
1998-10-05,1998-10-11,1998,41,0.3225,0.3309,0.3163,-0.001959,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1239,0.1,0.3721,0.0,0.9,0.5013,0.6272
1998-10-12,1998-10-18,1998,42,0.3104,0.3148,0.3056,-0.001719,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0916,0.1,0.3339,0.0,0.9,0.4957,0.6171
1998-10-19,1998-10-25,1998,43,0.333,0.3447,0.3076,0.005291,Low,0.0,0.0,ROUTINE: Risk rising. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1921,0.1,0.2981,0.0,0.9,0.514,0.7161
1998-10-26,1998-11-01,1998,44,0.3189,0.3381,0.3026,-0.005874,Low,0.0,0.0,ROUTINE: Risk falling. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0412,0.1,0.2652,0.0,0.9,0.5061,0.7119
1998-11-02,1998-11-08,1998,45,0.301,0.3057,0.296,0.001235,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0486,0.1,0.2357,0.0,0.9,0.4997,0.7661
1998-11-09,1998-11-15,1998,46,0.2973,0.3025,0.293,-0.001244,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0226,0.1,0.2101,0.0,0.9,0.5225,0.6493
1998-11-16,1998-11-22,1998,47,0.2995,0.3221,0.2957,0.002821,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0611,0.1,0.1887,0.0,0.9,0.4992,0.6061
1998-11-23,1998-11-29,1998,48,0.3188,0.3262,0.3101,-0.002079,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0899,0.1,0.1718,0.0,0.9,0.508,0.7969
1998-11-30,1998-12-06,1998,49,0.3273,0.3316,0.3145,0.002426,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1709,0.1,0.1596,0.0422,0.9,0.4813,0.8535
1998-12-07,1998-12-13,1998,50,0.3293,0.3345,0.3267,0.00037,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1652,0.1,0.1524,0.0492,0.9,0.4911,0.8032
1998-12-14,1998-12-20,1998,51,0.3335,0.3385,0.3294,0.000917,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1936,0.1,0.1502,0.0492,0.9,0.4912,0.7501
1998-12-21,1998-12-27,1998,52,0.3372,0.339,0.335,-0.000356,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1587,0.1,0.1531,0.0492,0.9,0.5146,0.7573
1998-12-28,1999-01-03,1998,53,0.3466,0.3504,0.3417,0.001388,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1547,0.1,0.1611,0.0801,0.9,0.5443,0.8753
1999-01-04,1999-01-10,1999,1,0.3543,0.378,0.3422,0.004586,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2175,0.1,0.1739,0.111,0.9,0.5286,0.847
1999-01-11,1999-01-17,1999,2,0.368,0.3787,0.3563,-0.002967,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.2046,0.1,0.1915,0.111,0.9,0.4889,0.8404
1999-01-18,1999-01-24,1999,3,0.3495,0.3555,0.3441,0.000454,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1327,0.1,0.2135,0.111,0.9,0.5232,0.8208
1999-01-25,1999-01-31,1999,4,0.3399,0.348,0.3185,-0.003449,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0801,0.1,0.2397,0.111,0.9,0.517,0.5908
1999-02-01,1999-02-07,1999,5,0.3357,0.3598,0.3139,0.007209,Moderate,0.0,0.0,WATCH: Risk rising. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1355,0.1,0.2697,0.1386,0.9,0.5222,0.8266
1999-02-08,1999-02-14,1999,6,0.3529,0.3611,0.3476,-0.002109,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0909,0.1,0.303,0.1386,0.9,0.5245,0.767
1999-02-15,1999-02-21,1999,7,0.3573,0.3695,0.3432,0.005006,Moderate,0.0,0.0,WATCH: Risk rising. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1217,0.1,0.3392,0.1386,0.9,0.5133,0.8896
1999-02-22,1999-02-28,1999,8,0.3717,0.3853,0.3646,0.003109,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1997,0.1,0.3777,0.1386,0.9,0.4817,0.9083
1999-03-01,1999-03-07,1999,9,0.3775,0.389,0.3685,-0.003723,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1168,0.1,0.418,0.1806,0.9,0.4959,0.8943
1999-03-08,1999-03-14,1999,10,0.3675,0.3708,0.3633,-0.001182,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1048,0.1,0.4594,0.1806,0.9,0.4929,0.8637
1999-03-15,1999-03-21,1999,11,0.3633,0.3836,0.3571,0.002854,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1229,0.1,0.5015,0.1806,0.9,0.4831,0.8202
1999-03-22,1999-03-28,1999,12,0.4202,0.425,0.4041,0.002598,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.3203,0.1,0.5435,0.1806,0.9,0.5106,0.7426
1999-03-29,1999-04-04,1999,13,0.3981,0.4211,0.3719,-0.009227,Moderate,0.0,0.0,WATCH: Risk falling. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0901,0.1,0.5849,0.1649,0.9,0.5155,0.8478
1999-04-05,1999-04-11,1999,14,0.3658,0.368,0.3622,-0.001151,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0391,0.1,0.6251,0.1531,0.9,0.516,0.6165
1999-04-12,1999-04-18,1999,15,0.3717,0.3881,0.3622,0.004399,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0336,0.1,0.6635,0.1531,0.9,0.541,0.492
1999-04-19,1999-04-25,1999,16,0.3686,0.3735,0.3604,-0.001215,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0012,0.1,0.6995,0.1531,0.9,0.5188,0.659
1999-04-26,1999-05-02,1999,17,0.3555,0.3608,0.3512,0.000192,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0,0.1,0.7326,0.1362,0.9,0.5032,0.6949
1999-05-03,1999-05-09,1999,18,0.3558,0.3588,0.3487,-0.00143,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0072,0.1,0.7623,0.0942,0.9,0.4672,0.7856
1999-05-10,1999-05-16,1999,19,0.3538,0.3633,0.3412,0.003978,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0409,0.1,0.7882,0.0942,0.9,0.4947,0.736
1999-05-17,1999-05-23,1999,20,0.3583,0.3673,0.3545,-0.001996,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0178,0.1,0.8099,0.0942,0.9,0.4909,0.6137
1999-05-24,1999-05-30,1999,21,0.3659,0.3777,0.3545,0.001413,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0,0.1,0.8272,0.0942,0.9,0.5388,0.5273
1999-05-31,1999-06-06,1999,22,0.3599,0.368,0.3561,0.001436,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.076,0.1,0.8397,0.1047,0.9,0.5097,0.5508
1999-06-07,1999-06-13,1999,23,0.3668,0.3723,0.3603,-0.000367,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0,0.1,0.8473,0.1065,0.9,0.5235,0.6434
1999-06-14,1999-06-20,1999,24,0.3688,0.3822,0.3603,0.003524,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0115,0.1,0.8498,0.1065,0.9,0.5418,0.5697
1999-06-21,1999-06-27,1999,25,0.3638,0.3716,0.3594,-0.002228,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0035,0.1,0.8473,0.1065,0.9,0.4906,0.715
1999-06-28,1999-07-04,1999,26,0.3865,0.3887,0.3772,0.001525,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1348,0.1,0.8397,0.1506,0.9,0.5201,0.7897
1999-07-05,1999-07-11,1999,27,0.3887,0.3887,0.3887,-0.0,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0782,0.1,0.8272,0.1836,0.9,0.5547,0.727
1999-07-12,1999-07-18,1999,28,0.3887,0.3887,0.3887,-0.0,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.105,0.1,0.8099,0.1836,0.9,0.4863,0.642
1999-07-19,1999-07-25,1999,29,0.3887,0.3887,0.3887,-0.0,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0667,0.1,0.7882,0.1836,0.9,0.5153,0.5741
1999-07-26,1999-08-01,1999,30,0.3887,0.3887,0.3887,-0.0,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0338,0.1,0.7623,0.1798,0.9,0.4805,0.5228
1999-08-02,1999-08-08,1999,31,0.3923,0.4077,0.3882,0.002495,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0931,0.1,0.7326,0.1569,0.9,0.5444,0.65
1999-08-09,1999-08-15,1999,32,0.3909,0.4029,0.3852,-0.002561,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1509,0.1,0.6995,0.1569,0.9,0.4799,0.7254
1999-08-16,1999-08-22,1999,33,0.3739,0.3795,0.3686,-0.001216,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1289,0.1,0.6635,0.1569,0.9,0.4826,0.715
1999-08-23,1999-08-29,1999,34,0.3552,0.3651,0.3447,-0.003652,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0454,0.1,0.6251,0.1569,0.9,0.4942,0.5571
1999-08-30,1999-09-05,1999,35,0.3491,0.3539,0.347,0.000747,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1356,0.1,0.5849,0.1413,0.9,0.4966,0.545
1999-09-06,1999-09-12,1999,36,0.3744,0.3962,0.3539,0.00819,Moderate,0.0,0.0,WATCH: Risk rising. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1548,0.1,0.5435,0.135,0.9,0.5228,0.7815
1999-09-13,1999-09-19,1999,37,0.3711,0.3962,0.3494,-0.008057,Moderate,0.0,0.0,WATCH: Risk falling. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1051,0.1,0.5015,0.135,0.9,0.4797,0.7052
1999-09-20,1999-09-26,1999,38,0.3463,0.3497,0.3371,-0.001429,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1218,0.1,0.4594,0.135,0.9,0.4742,0.6896
1999-09-27,1999-10-03,1999,39,0.3316,0.3363,0.3284,-0.001462,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1024,0.1,0.418,0.117,0.9,0.4798,0.6289
1999-10-04,1999-10-10,1999,40,0.3376,0.3416,0.3329,0.000975,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0903,0.1,0.3777,0.093,0.9,0.4913,0.7708
1999-10-11,1999-10-17,1999,41,0.3164,0.3223,0.3091,-0.001975,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0079,0.1,0.3392,0.093,0.9,0.5183,0.5642
1999-10-18,1999-10-24,1999,42,0.3059,0.309,0.3027,-0.000712,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0298,0.1,0.303,0.093,0.9,0.494,0.6564
1999-10-25,1999-10-31,1999,43,0.3099,0.3242,0.302,0.002725,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0649,0.1,0.2697,0.093,0.9,0.5623,0.5864
1999-11-01,1999-11-07,1999,44,0.3335,0.344,0.3238,0.003895,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1387,0.1,0.2397,0.1152,0.9,0.5144,0.7875
1999-11-08,1999-11-14,1999,45,0.3407,0.3442,0.3376,0.000913,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1424,0.1,0.2135,0.1152,0.9,0.4862,0.8561
1999-11-15,1999-11-21,1999,46,0.3406,0.3431,0.3342,-0.001595,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1093,0.1,0.1915,0.1152,0.9,0.507,0.7448
1999-11-22,1999-11-28,1999,47,0.3334,0.3418,0.326,-0.002735,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0788,0.1,0.1739,0.1152,0.9,0.5063,0.8609
1999-11-29,1999-12-05,1999,48,0.3378,0.3433,0.3299,0.002271,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1446,0.1,0.161,0.1083,0.9,0.4979,0.8939
1999-12-06,1999-12-12,1999,49,0.3351,0.3398,0.3329,0.000971,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1786,0.1,0.1531,0.1056,0.9,0.4893,0.7263
1999-12-13,1999-12-19,1999,50,0.3349,0.341,0.3308,-0.000746,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1487,0.1,0.1502,0.1056,0.9,0.4861,0.8537
1999-12-20,1999-12-26,1999,51,0.3452,0.3524,0.3411,0.000842,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1106,0.1,0.1524,0.1056,0.9,0.5623,0.8963
1999-12-27,2000-01-02,1999,52,0.3386,0.3445,0.3323,-0.003042,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0746,0.1,0.1594,0.1079,0.9,0.5149,0.7472
2000-01-03,2000-01-09,2000,1,0.3189,0.3254,0.3126,-0.001441,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0808,0.1,0.1718,0.1125,0.9,0.4878,0.764
2000-01-10,2000-01-16,2000,2,0.3341,0.338,0.3297,0.001185,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.1272,0.1,0.1887,0.1125,0.9,0.5092,0.8824
2000-01-17,2000-01-23,2000,3,0.3345,0.3361,0.3327,-0.000281,Low,0.0,0.0,ROUTINE: Risk stable. Standard monitoring sufficient. Good period for baseline surveys.,#FFD700,0.0894,0.1,0.2101,0.1125,0.9,0.4885,0.936
2000-01-24,2000-01-30,2000,4,0.3474,0.3583,0.3395,0.00297,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.1523,0.1,0.2357,0.1125,0.9,0.5459,0.8574
2000-01-31,2000-02-06,2000,5,0.3522,0.3651,0.3374,-0.00435,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0445,0.1,0.2652,0.1423,0.9,0.5359,0.8695
2000-02-07,2000-02-13,2000,6,0.3442,0.3559,0.3341,0.003789,Moderate,0.0,0.0,WATCH: Risk stable. Maintain weekly monitoring. Review contingency plans.,#FFA500,0.0993,0.1,0.2981,0.1473,0.9,0.5377,0.8188
