feature,importance
sst_anomaly,0.28287772340707257
pcrvi,0.1284349691388839
doy_sin,0.10762216098977173
doy_cos,0.07653651825679733
cdr_norm,0.07439196755045963
dmi_lag60,0.04373910363359283
ta_norm_lag14,0.04266671855983453
oni_lag60,0.03454679451571773
pcrvi_lag14,0.03104994443021631
cdr_norm_lag14,0.026861854233537406
bh_norm,0.02470035696078228
cdr_norm_lag7,0.020683627005822325
sr_norm,0.015345089578297515
bh_norm_lag14,0.014232113844342467
ta_norm,0.013726337254169337
bh_norm_lag7,0.013023396820597052
ta_norm_lag7,0.012218205016064642
sr_norm_lag7,0.011205775413674113
pcrvi_lag7,0.010979979660486944
sr_norm_lag14,0.009987633606048943
wq_norm,0.0024564769184495434
la_norm,0.0006828651043548059
wq_norm_lag14,0.000671411009997013
la_norm_lag7,0.0004994725124366361
wq_norm_lag7,0.0004326779318403368
la_norm_lag14,0.00042682664675213784
