participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,0,sunita_rp_low,AI,Rephrased,Low,40,0,Human,70,34167,8689,2025-11-07T17:10:13.207Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,1,nicholas_rp_high,AI,Rephrased,High,1636,1,Human,60,26456,7175,2025-11-07T17:10:46.838Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,2,stefano_og_low,Human,Original,Low,1,2,Human,90,47559,6841,2025-11-07T17:11:41.238Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,3,jaineel_og_high,Human,Original,High,1584,3,AI,40,63424,5776,2025-11-07T17:12:50.438Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,4,sudnya_og_high,Human,Original,High,824,4,Human,90,31464,5760,2025-11-07T17:13:27.661Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,5,barnacles_og_low,Human,Original,Low,34,5,Human,90,15888,4976,2025-11-07T17:13:48.526Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,6,evolvingai_rp_high,AI,Rephrased,High,29193,6,AI,100,4592,3576,2025-11-07T17:13:56.693Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,7,darius_rp_low,AI,Rephrased,Low,4,7,Human,90,8064,5216,2025-11-07T17:14:09.973Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,8,charles_rp_low,AI,Rephrased,Low,3,8,AI,70,10511,4560,2025-11-07T17:14:25.045Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,9,gary_og_high,Human,Original,High,26051,9,Human,70,9728,4504,2025-11-07T17:14:39.277Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,10,paulo_og_low,Human,Original,Low,14,10,Human,70,14832,3608,2025-11-07T17:14:57.717Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,11,travel_rp_high,AI,Rephrased,High,1896,11,AI,80,14704,4680,2025-11-07T17:15:17.101Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,12,madhav_og_high,Human,Original,High,950,12,AI,50,32400,5152,2025-11-07T17:15:54.653Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,13,reema_rp_high,AI,Rephrased,High,1302,13,AI,70,20392,5352,2025-11-07T17:16:20.397Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,14,russelladams_rp_low,AI,Rephrased,Low,7,14,Human,60,29159,5104,2025-11-07T17:16:54.661Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,15,ranjani_og_low,Human,Original,Low,14,15,AI,80,6871,4392,2025-11-07T17:17:05.925Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,16,live_shopping_rp_low,AI,Rephrased,Low,1,16,Human,60,18232,4272,2025-11-07T17:17:28.429Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,17,amit_rp_high,AI,Rephrased,High,2852,17,AI,50,22760,3440,2025-11-07T17:17:54.629Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,18,aman_og_low,Human,Original,Low,2,18,AI,100,4175,4808,2025-11-07T17:18:03.613Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8b1e16c3-bbeb-4bcd-aa73-90f2019ca25f,19,amitgupta_og_high,Human,Original,High,6711,19,AI,80,10216,4064,2025-11-07T17:18:17.892Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
