participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
53cdd541-0bb3-4800-a345-f71682bdc76e,0,madhav_og_high,Human,Original,High,19925,0,AI,50,197220,16495,2025-11-07T10:32:26.635Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,1,travel_rp_low,AI,Rephrased,Low,9,1,Human,70,55652,10912,2025-11-07T10:33:33.198Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,2,live_shopping_rp_high,AI,Rephrased,High,14619,2,AI,70,59008,5887,2025-11-07T10:34:38.093Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,3,reema_og_low,Human,Original,Low,24,3,AI,80,61399,9289,2025-11-07T10:35:48.781Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,4,amitgupta_og_low,Human,Original,Low,28,4,Human,60,92575,5344,2025-11-07T10:37:26.701Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,5,aman_rp_high,AI,Rephrased,High,46720,5,Human,70,28743,4384,2025-11-07T10:37:59.828Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,6,evolvingai_rp_low,AI,Rephrased,Low,14,6,Human,70,72456,8016,2025-11-07T10:39:20.300Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,7,stefano_og_high,Human,Original,High,5386,7,Human,60,61031,4535,2025-11-07T10:40:25.867Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,8,darius_og_high,Human,Original,High,21628,8,Human,70,43232,7265,2025-11-07T10:41:16.364Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,9,jaineel_og_low,Human,Original,Low,1,9,Human,90,38911,4800,2025-11-07T10:42:00.075Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,10,russelladams_rp_high,AI,Rephrased,High,26329,10,AI,60,23199,3505,2025-11-07T10:42:26.779Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,11,nicholas_rp_low,AI,Rephrased,Low,6,11,AI,50,31711,2808,2025-11-07T10:43:01.298Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,12,barnacles_og_low,Human,Original,Low,2,12,Human,70,30216,4608,2025-11-07T10:43:36.123Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,13,sudnya_rp_low,AI,Rephrased,Low,1,13,Human,60,25280,9039,2025-11-07T10:44:10.442Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,14,charles_og_high,Human,Original,High,18049,14,Human,60,65823,4785,2025-11-07T10:45:21.050Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,15,ranjani_rp_high,AI,Rephrased,High,1026,15,AI,70,16328,6408,2025-11-07T10:45:43.786Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
53cdd541-0bb3-4800-a345-f71682bdc76e,16,gary_og_high,Human,Original,High,3047,16,Human,70,16095,5496,2025-11-07T10:46:05.378Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
