participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
2e574844-0993-49a4-8e8d-97f4c1c16583,0,reema_rp_high,AI,Rephrased,High,9345,0,AI,80,66177,9207,2025-11-07T18:36:16.441Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,1,amit_rp_low,AI,Rephrased,Low,41,1,AI,60,107783,14905,2025-11-07T18:38:19.128Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,2,nicholas_og_high,Human,Original,High,1153,2,Human,70,57208,8439,2025-11-07T18:39:24.776Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,3,evolvingai_og_low,Human,Original,Low,14,3,Human,40,74367,12697,2025-11-07T18:40:51.840Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,4,aman_og_high,Human,Original,High,905,4,AI,90,25984,8064,2025-11-07T18:41:25.888Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,5,travel_rp_high,AI,Rephrased,High,3310,5,AI,70,68791,6657,2025-11-07T18:42:41.336Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,6,russelladams_og_low,Human,Original,Low,15,6,Human,70,47728,3966,2025-11-07T18:43:33.029Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,7,darius_rp_low,AI,Rephrased,Low,13,7,AI,60,37778,5856,2025-11-07T18:44:16.663Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,8,gary_rp_low,AI,Rephrased,Low,1,8,AI,50,49767,6241,2025-11-07T18:45:12.670Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2e574844-0993-49a4-8e8d-97f4c1c16583,9,paulo_og_low,Human,Original,Low,1,9,Human,80,30904,7071,2025-11-07T18:45:50.646Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
