participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
cb8d0637-9404-4efd-9813-8bd4ae250457,0,live_shopping_og_high,Human,Original,High,1798,0,AI,30,45765,7138,2025-11-07T07:39:15.840Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,1,paulo_rp_high,AI,Rephrased,High,16771,1,Human,70,28756,7220,2025-11-07T07:39:51.816Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,2,sudnya_rp_low,AI,Rephrased,Low,0,2,Human,80,29831,4842,2025-11-07T07:40:26.490Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,3,reema_og_low,Human,Original,Low,3,3,Human,40,69199,4429,2025-11-07T07:41:40.118Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,4,jaineel_og_low,Human,Original,Low,1,4,Human,80,35353,4318,2025-11-07T07:42:19.790Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,5,aman_rp_high,AI,Rephrased,High,3943,5,AI,70,10580,4348,2025-11-07T07:42:34.719Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,6,amitgupta_rp_low,AI,Rephrased,Low,7,6,AI,70,18761,5203,2025-11-07T07:42:58.682Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,7,darius_og_high,Human,Original,High,3162,7,Human,60,50708,6272,2025-11-07T07:43:55.662Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,8,gary_rp_high,AI,Rephrased,High,1818,8,AI,40,55551,9310,2025-11-07T07:45:00.523Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,9,sunita_og_low,Human,Original,Low,8,9,AI,60,46542,5121,2025-11-07T07:45:52.187Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,10,stefano_og_high,Human,Original,High,1772,10,Human,10,46051,12953,2025-11-07T07:46:51.192Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,11,evolvingai_rp_low,AI,Rephrased,Low,22,11,AI,70,5299,4282,2025-11-07T07:47:00.773Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,12,nicholas_og_low,Human,Original,Low,15,12,AI,30,17813,3405,2025-11-07T07:47:21.991Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,13,travel_rp_low,AI,Rephrased,Low,14,13,AI,90,5845,3626,2025-11-07T07:47:31.462Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,14,charles_og_high,Human,Original,High,25335,14,AI,60,21461,5448,2025-11-07T07:47:58.371Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,15,barnacles_rp_high,AI,Rephrased,High,12177,15,Human,70,30585,4435,2025-11-07T07:48:33.391Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,16,amit_og_high,Human,Original,High,44382,16,AI,70,11031,3529,2025-11-07T07:48:47.951Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,17,madhav_rp_low,AI,Rephrased,Low,2,17,AI,40,29054,8519,2025-11-07T07:49:25.524Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
cb8d0637-9404-4efd-9813-8bd4ae250457,18,russelladams_rp_high,AI,Rephrased,High,23254,18,AI,40,18400,5616,2025-11-07T07:49:49.539Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
