participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
830859f3-7b0a-46e8-b0ac-7388af421a8a,0,travel_og_high,Human,Original,High,3496,0,Human,40,23479,11377,2025-11-07T14:59:52.115Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,1,sudnya_rp_low,AI,Rephrased,Low,4,1,Human,70,8127,2850,2025-11-07T15:00:03.092Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,2,reema_rp_high,AI,Rephrased,High,12606,2,AI,70,7504,3168,2025-11-07T15:00:13.764Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,3,amitgupta_og_low,Human,Original,Low,5,3,AI,80,6790,3161,2025-11-07T15:00:23.715Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,4,evolvingai_og_low,Human,Original,Low,5,4,AI,100,10696,5728,2025-11-07T15:00:40.139Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,5,russelladams_rp_high,AI,Rephrased,High,43182,5,AI,90,8680,2609,2025-11-07T15:00:51.427Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,6,gary_rp_low,AI,Rephrased,Low,7,6,AI,70,6648,2920,2025-11-07T15:01:00.995Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,7,nicholas_og_high,Human,Original,High,4707,7,Human,60,19719,2888,2025-11-07T15:01:23.603Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,8,live_shopping_rp_high,AI,Rephrased,High,12025,8,AI,50,7248,2872,2025-11-07T15:01:33.723Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
830859f3-7b0a-46e8-b0ac-7388af421a8a,9,madhav_og_low,Human,Original,Low,0,9,AI,70,14590,3234,2025-11-07T15:01:51.547Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1066,479
