participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
a5f16dac-b28b-47e5-85b7-df8ac469ede4,0,travel_rp_low,AI,Rephrased,Low,20,0,Human,80,22676,10032,2025-11-07T14:10:48.659Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,1,evolvingai_og_high,Human,Original,High,20197,1,AI,70,39244,10051,2025-11-07T14:11:37.953Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,2,sunita_og_low,Human,Original,Low,12,2,AI,90,30518,8563,2025-11-07T14:12:17.034Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,3,gary_rp_high,AI,Rephrased,High,15756,3,Human,80,26605,7685,2025-11-07T14:12:51.324Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,4,darius_rp_low,AI,Rephrased,Low,6,4,Human,80,27794,7685,2025-11-07T14:13:26.804Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,5,stefano_rp_high,AI,Rephrased,High,1136,5,AI,60,27168,9011,2025-11-07T14:14:02.984Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,6,jaineel_og_low,Human,Original,Low,1,6,Human,70,27389,6425,2025-11-07T14:14:36.797Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,7,amitgupta_og_high,Human,Original,High,1237,7,AI,80,64614,6800,2025-11-07T14:15:48.212Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,8,madhav_og_high,Human,Original,High,26630,8,Human,60,55817,6503,2025-11-07T14:16:50.531Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5f16dac-b28b-47e5-85b7-df8ac469ede4,9,sudnya_rp_high,AI,Rephrased,High,16890,9,AI,40,37439,7344,2025-11-07T14:17:35.314Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
