participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,0,barnacles_rp_high,AI,Rephrased,High,10877,0,AI,70,35157,10994,2025-11-07T17:21:36.715Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,1,amitgupta_og_low,Human,Original,Low,48,1,AI,20,26769,6355,2025-11-07T17:22:09.839Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,2,sudnya_rp_low,AI,Rephrased,Low,0,2,AI,20,23251,4122,2025-11-07T17:22:37.212Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,3,madhav_og_high,Human,Original,High,1208,3,AI,90,10327,6067,2025-11-07T17:22:53.606Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,4,evolvingai_rp_high,AI,Rephrased,High,2490,4,AI,90,4173,4873,2025-11-07T17:23:02.652Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,5,paulo_og_low,Human,Original,Low,0,5,Human,80,10725,6104,2025-11-07T17:23:19.482Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,6,reema_og_high,Human,Original,High,2567,6,Human,70,11087,7379,2025-11-07T17:23:37.948Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,7,stefano_rp_low,AI,Rephrased,Low,34,7,Human,50,24867,5928,2025-11-07T17:24:08.744Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,8,amit_rp_low,AI,Rephrased,Low,10,8,AI,50,14206,5448,2025-11-07T17:24:28.398Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,9,sunita_og_high,Human,Original,High,25573,9,Human,50,13018,3714,2025-11-07T17:24:45.130Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,10,live_shopping_og_low,Human,Original,Low,29,10,AI,60,4335,3959,2025-11-07T17:24:53.424Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,11,charles_rp_high,AI,Rephrased,High,2857,11,AI,100,3428,5809,2025-11-07T17:25:02.661Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
8d3932a5-1c7e-48c8-b6c5-8bb06ac13bf9,12,jaineel_og_high,Human,Original,High,1156,12,Human,50,16683,3641,2025-11-07T17:25:22.985Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
