participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,0,amitgupta_rp_low,AI,Rephrased,Low,1,0,Human,70,38633,6064,2025-11-07T16:56:47.513Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,1,madhav_og_low,Human,Original,Low,0,1,AI,70,6728,6816,2025-11-07T16:57:01.057Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,2,sudnya_rp_high,AI,Rephrased,High,2542,2,Human,80,11840,3648,2025-11-07T16:57:16.546Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,3,sunita_og_high,Human,Original,High,3413,3,Human,70,22030,9864,2025-11-07T16:57:48.441Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,4,evolvingai_rp_high,AI,Rephrased,High,6343,4,AI,30,94463,12480,2025-11-07T16:59:35.384Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,5,barnacles_og_low,Human,Original,Low,44,5,AI,70,33231,13584,2025-11-07T17:00:22.200Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,6,gary_rp_low,AI,Rephrased,Low,0,6,Human,80,29777,47656,2025-11-07T17:01:39.632Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,7,nicholas_og_high,Human,Original,High,44325,7,AI,30,4680,6409,2025-11-07T17:01:50.720Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,8,paulo_og_low,Human,Original,Low,1,8,Human,20,36567,11737,2025-11-07T17:02:39.025Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,9,travel_og_high,Human,Original,High,5521,9,Human,90,26536,4903,2025-11-07T17:03:10.464Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,10,aman_rp_low,AI,Rephrased,Low,4,10,AI,80,10287,6497,2025-11-07T17:03:27.248Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,11,jaineel_rp_high,AI,Rephrased,High,8116,11,AI,90,26744,6288,2025-11-07T17:04:00.280Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,12,reema_rp_high,AI,Rephrased,High,25700,12,AI,80,8471,9920,2025-11-07T17:04:18.671Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,13,live_shopping_rp_low,AI,Rephrased,Low,0,13,Human,30,24160,5880,2025-11-07T17:04:48.712Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,14,amit_og_high,Human,Original,High,2106,14,AI,70,29696,3456,2025-11-07T17:05:21.864Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,15,ranjani_og_low,Human,Original,Low,3,15,Human,80,10503,5472,2025-11-07T17:05:37.839Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,16,charles_rp_low,AI,Rephrased,Low,1,16,Human,70,53680,3992,2025-11-07T17:06:35.511Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,17,darius_rp_high,AI,Rephrased,High,769,17,Human,20,25168,4319,2025-11-07T17:07:04.998Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,18,russelladams_og_low,Human,Original,Low,3,18,Human,100,42608,4017,2025-11-07T17:07:51.623Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
7a19a3db-e9fe-4d80-bfc5-0e1db839056d,19,stefano_og_high,Human,Original,High,11646,19,AI,70,9510,3585,2025-11-07T17:08:04.718Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
