participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
44ec343e-2985-4c6d-b69d-a73f5374d9db,0,nicholas_rp_high,AI,Rephrased,High,9416,0,Human,70,42684,10421,2025-11-07T12:53:13.101Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,1,evolvingai_og_low,Human,Original,Low,2,1,Human,60,38251,10836,2025-11-07T12:54:02.188Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,2,darius_rp_low,AI,Rephrased,Low,0,2,AI,90,16607,7665,2025-11-07T12:54:26.461Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,3,jaineel_og_high,Human,Original,High,38751,3,Human,70,53200,5275,2025-11-07T12:55:24.936Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,4,barnacles_og_high,Human,Original,High,9276,4,AI,90,5662,3948,2025-11-07T12:55:34.546Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,5,amitgupta_rp_high,AI,Rephrased,High,3210,5,Human,20,33851,7741,2025-11-07T12:56:16.138Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,6,russelladams_og_low,Human,Original,Low,7,6,AI,50,17436,3605,2025-11-07T12:56:37.178Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,7,sudnya_rp_low,AI,Rephrased,Low,7,7,Human,70,14923,9814,2025-11-07T12:57:01.915Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,8,gary_rp_low,AI,Rephrased,Low,49,8,Human,60,24129,6240,2025-11-07T12:57:32.285Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,9,madhav_og_low,Human,Original,Low,1,9,AI,80,20105,8735,2025-11-07T12:58:01.124Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,10,live_shopping_og_high,Human,Original,High,1937,10,Human,60,32169,6368,2025-11-07T12:58:39.661Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,11,reema_rp_high,AI,Rephrased,High,38175,11,Human,30,20328,4848,2025-11-07T12:59:04.836Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,12,travel_rp_high,AI,Rephrased,High,3233,12,Human,20,66600,5760,2025-11-07T13:00:17.196Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,13,aman_rp_low,AI,Rephrased,Low,7,13,AI,70,21168,6655,2025-11-07T13:00:45.019Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,14,charles_og_high,Human,Original,High,22819,14,AI,60,34089,8352,2025-11-07T13:01:27.461Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,15,ranjani_og_low,Human,Original,Low,6,15,Human,90,88694,3489,2025-11-07T13:02:59.644Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
44ec343e-2985-4c6d-b69d-a73f5374d9db,16,amit_rp_low,AI,Rephrased,Low,22,16,AI,80,9512,6136,2025-11-07T13:03:15.292Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
