participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,0,reema_og_low,Human,Original,Low,1,0,AI,70,165479,6936,2025-11-07T15:55:31.318Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,1,darius_og_high,Human,Original,High,4922,1,Human,70,6471,4577,2025-11-07T15:55:42.366Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,2,evolvingai_rp_low,AI,Rephrased,Low,6,2,Human,50,8727,2401,2025-11-07T15:55:53.494Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,3,gary_rp_high,AI,Rephrased,High,29370,3,Human,50,6656,2567,2025-11-07T15:56:02.717Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,4,jaineel_og_low,Human,Original,Low,1,4,Human,80,14760,4240,2025-11-07T15:56:21.717Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,5,stefano_rp_high,AI,Rephrased,High,6466,5,Human,80,6432,5329,2025-11-07T15:56:33.478Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,6,amitgupta_rp_low,AI,Rephrased,Low,1,6,AI,50,22023,2944,2025-11-07T15:56:58.445Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,7,charles_og_high,Human,Original,High,3072,7,Human,70,6064,3712,2025-11-07T15:57:08.221Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,8,nicholas_og_low,Human,Original,Low,1,8,Human,50,16087,2906,2025-11-07T15:57:27.214Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,9,barnacles_rp_low,AI,Rephrased,Low,9,9,Human,50,13166,2001,2025-11-07T15:57:42.382Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,10,russelladams_rp_high,AI,Rephrased,High,40851,10,Human,50,8406,2520,2025-11-07T15:57:53.309Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,11,madhav_og_high,Human,Original,High,49240,11,AI,80,5719,4097,2025-11-07T15:58:03.125Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,12,paulo_og_low,Human,Original,Low,1,12,Human,50,6559,2704,2025-11-07T15:58:12.388Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,13,travel_rp_low,AI,Rephrased,Low,1,13,AI,50,57952,2912,2025-11-07T15:59:13.253Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,14,live_shopping_og_high,Human,Original,High,4168,14,Human,50,5304,2446,2025-11-07T15:59:21.003Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,15,aman_rp_high,AI,Rephrased,High,13570,15,AI,70,2889,4096,2025-11-07T15:59:27.988Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,16,amit_og_high,Human,Original,High,7619,16,Human,50,5368,3320,2025-11-07T15:59:36.676Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,17,sunita_rp_low,AI,Rephrased,Low,2,17,Human,50,34736,9735,2025-11-07T16:00:21.147Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
0cbd458a-a47c-45d9-b14d-d1e16a8bb51a,18,ranjani_rp_high,AI,Rephrased,High,30049,18,AI,50,6145,3713,2025-11-07T16:00:31.005Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
