participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
2c1b5999-8a82-4562-baaa-ec936eea552f,0,sudnya_rp_low,AI,Rephrased,Low,0,0,AI,80,40961,7120,2025-11-07T13:25:00.807Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,1,paulo_og_low,Human,Original,Low,2,1,Human,60,31942,13527,2025-11-07T13:25:46.276Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,2,sunita_rp_high,AI,Rephrased,High,33692,2,AI,100,7759,12929,2025-11-07T13:26:06.964Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,3,travel_og_high,Human,Original,High,40850,3,Human,60,36424,6192,2025-11-07T13:26:49.580Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,4,reema_og_high,Human,Original,High,757,4,AI,100,17328,6768,2025-11-07T13:27:13.676Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,5,darius_rp_high,AI,Rephrased,High,47880,5,AI,90,10511,5112,2025-11-07T13:27:29.299Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,6,evolvingai_og_low,Human,Original,Low,1,6,Human,70,27176,4832,2025-11-07T13:28:01.307Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,7,nicholas_rp_low,AI,Rephrased,Low,1,7,Human,70,82223,5472,2025-11-07T13:29:29.002Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,8,amit_rp_low,AI,Rephrased,Low,0,8,AI,80,10592,5296,2025-11-07T13:29:44.889Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,9,charles_og_low,Human,Original,Low,5,9,Human,70,84488,5064,2025-11-07T13:31:14.441Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,10,madhav_og_high,Human,Original,High,2376,10,AI,60,22096,11183,2025-11-07T13:31:47.720Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,11,barnacles_rp_high,AI,Rephrased,High,4286,11,Human,50,84448,6952,2025-11-07T13:33:19.120Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,12,jaineel_rp_high,AI,Rephrased,High,18801,12,AI,90,11335,4632,2025-11-07T13:33:35.087Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,13,stefano_rp_low,AI,Rephrased,Low,0,13,AI,100,14248,6487,2025-11-07T13:33:55.823Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,14,amitgupta_og_high,Human,Original,High,1323,14,Human,70,78256,4143,2025-11-07T13:35:18.223Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,15,ranjani_og_low,Human,Original,Low,2,15,AI,70,11361,3904,2025-11-07T13:35:33.487Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,16,gary_rp_low,AI,Rephrased,Low,2,16,AI,80,7943,5257,2025-11-07T13:35:46.687Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,17,aman_og_low,Human,Original,Low,2,17,AI,100,6624,5768,2025-11-07T13:35:59.079Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,18,live_shopping_rp_high,AI,Rephrased,High,12457,18,AI,60,45088,5921,2025-11-07T13:36:50.088Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
2c1b5999-8a82-4562-baaa-ec936eea552f,19,russelladams_og_high,Human,Original,High,6301,19,Human,70,11062,3016,2025-11-07T13:37:04.167Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
