participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
4198de24-5e7d-42d8-820a-710b75563cca,0,amitgupta_rp_low,AI,Rephrased,Low,29,0,Human,90,19591,10559,2025-11-08T05:37:04.961Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,1,nicholas_og_low,Human,Original,Low,2,1,Human,100,3976,3656,2025-11-08T05:37:12.593Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,2,live_shopping_rp_high,AI,Rephrased,High,3045,2,Human,100,15984,35184,2025-11-08T05:38:03.761Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,3,jaineel_og_high,Human,Original,High,2046,3,Human,100,8920,3712,2025-11-08T05:38:16.393Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,4,sunita_og_high,Human,Original,High,4442,4,Human,90,12881,5576,2025-11-08T05:38:34.850Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,5,madhav_og_low,Human,Original,Low,15,5,Human,90,7479,5528,2025-11-08T05:38:47.857Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,6,paulo_rp_high,AI,Rephrased,High,1398,6,Human,90,17784,4648,2025-11-08T05:39:10.289Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,7,amit_rp_low,AI,Rephrased,Low,0,7,Human,90,6376,3681,2025-11-08T05:39:20.346Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,8,darius_rp_high,AI,Rephrased,High,18497,8,AI,50,5383,3039,2025-11-08T05:39:28.769Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
4198de24-5e7d-42d8-820a-710b75563cca,9,barnacles_og_low,Human,Original,Low,2,9,AI,90,15288,4200,2025-11-08T05:39:48.257Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,697
