participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
857538be-0186-4264-b215-221da8670015,0,nicholas_og_high,Human,Original,High,2161,0,AI,50,46151,15097,2025-11-07T14:33:42.905Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,1,amit_rp_low,AI,Rephrased,Low,6,1,AI,70,12591,11080,2025-11-07T14:34:06.576Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,2,stefano_og_low,Human,Original,Low,1,2,AI,60,50847,5416,2025-11-07T14:35:02.839Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,3,travel_rp_high,AI,Rephrased,High,1842,3,Human,50,40120,3320,2025-11-07T14:35:46.280Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,4,jaineel_rp_high,AI,Rephrased,High,1784,4,AI,70,49720,4616,2025-11-07T14:36:40.615Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,5,amitgupta_og_high,Human,Original,High,4100,5,AI,60,54159,4672,2025-11-07T14:37:39.447Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,6,madhav_rp_low,AI,Rephrased,Low,1,6,AI,60,22448,5807,2025-11-07T14:38:07.703Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,7,live_shopping_og_low,Human,Original,Low,0,7,Human,50,29473,2775,2025-11-07T14:38:39.951Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,8,evolvingai_og_low,Human,Original,Low,35,8,Human,70,23704,3799,2025-11-07T14:39:07.455Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,9,russelladams_rp_low,AI,Rephrased,Low,20,9,AI,50,26632,3328,2025-11-07T14:39:37.414Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,10,aman_rp_high,AI,Rephrased,High,1847,10,Human,50,16904,4656,2025-11-07T14:39:58.975Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,11,barnacles_og_high,Human,Original,High,763,11,AI,50,29255,2791,2025-11-07T14:40:31.021Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,12,sunita_og_high,Human,Original,High,39557,12,Human,60,26657,5176,2025-11-07T14:41:02.854Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,13,charles_og_low,Human,Original,Low,40,13,Human,70,21808,5367,2025-11-07T14:41:30.029Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,14,sudnya_rp_high,AI,Rephrased,High,25499,14,Human,60,9041,5528,2025-11-07T14:41:44.598Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,15,ranjani_rp_low,AI,Rephrased,Low,1,15,Human,60,14848,4583,2025-11-07T14:42:04.029Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,16,gary_og_low,Human,Original,Low,0,16,Human,80,7449,4689,2025-11-07T14:42:16.166Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,17,paulo_rp_low,AI,Rephrased,Low,0,17,Human,80,11055,5288,2025-11-07T14:42:32.510Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,18,reema_og_high,Human,Original,High,1017,18,Human,50,9600,6169,2025-11-07T14:42:48.279Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
857538be-0186-4264-b215-221da8670015,19,darius_rp_high,AI,Rephrased,High,2271,19,Human,50,6911,4376,2025-11-07T14:42:59.566Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
