participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
a5d26230-0f7d-46df-ac50-616e62244f56,0,sunita_rp_high,AI,Rephrased,High,8524,0,AI,90,66951,21063,2025-11-07T16:38:07.724Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,1,amitgupta_og_low,Human,Original,Low,0,1,Human,70,52385,6160,2025-11-07T16:39:06.269Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,2,evolvingai_og_high,Human,Original,High,1434,2,AI,100,45272,8207,2025-11-07T16:39:59.748Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,3,sudnya_rp_low,AI,Rephrased,Low,2,3,Human,70,20625,6791,2025-11-07T16:40:27.164Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,4,madhav_rp_low,AI,Rephrased,Low,47,4,Human,90,34912,5192,2025-11-07T16:41:07.268Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,5,gary_og_high,Human,Original,High,3510,5,Human,80,44287,4985,2025-11-07T16:41:56.540Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,6,nicholas_og_low,Human,Original,Low,17,6,Human,60,56112,4383,2025-11-07T16:42:57.035Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,7,reema_rp_high,AI,Rephrased,High,1527,7,AI,70,12833,4856,2025-11-07T16:43:14.724Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,8,amit_rp_high,AI,Rephrased,High,1726,8,Human,70,41967,4432,2025-11-07T16:44:01.123Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,9,stefano_rp_low,AI,Rephrased,Low,32,9,Human,70,42976,3840,2025-11-07T16:44:47.940Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,10,live_shopping_og_high,Human,Original,High,19741,10,AI,50,34936,3503,2025-11-07T16:45:26.379Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,11,aman_og_low,Human,Original,Low,1,11,AI,100,10056,4583,2025-11-07T16:45:41.018Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,12,barnacles_rp_low,AI,Rephrased,Low,0,12,Human,90,30977,5600,2025-11-07T16:46:17.594Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,13,travel_og_low,Human,Original,Low,5,13,AI,100,46313,5512,2025-11-07T16:47:09.419Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,14,paulo_rp_high,AI,Rephrased,High,5955,14,AI,90,19040,5832,2025-11-07T16:47:34.291Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,15,ranjani_og_high,Human,Original,High,831,15,Human,80,61336,6232,2025-11-07T16:48:41.858Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,16,jaineel_og_low,Human,Original,Low,2,16,Human,100,30505,5415,2025-11-07T16:49:17.778Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,17,russelladams_rp_high,AI,Rephrased,High,41091,17,Human,70,33466,7287,2025-11-07T16:49:58.531Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,18,darius_rp_low,AI,Rephrased,Low,1,18,AI,50,33639,2200,2025-11-07T16:50:34.370Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
a5d26230-0f7d-46df-ac50-616e62244f56,19,charles_og_high,Human,Original,High,13861,19,Human,50,31552,4209,2025-11-07T16:51:10.131Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
