participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
1e9c64f9-d9ec-4404-bdee-106b996365f9,0,darius_rp_high,AI,Rephrased,High,9877,0,Human,80,28667,11376,2025-11-07T06:13:22.627Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,1,madhav_og_low,Human,Original,Low,44,1,AI,70,12961,9155,2025-11-07T06:13:44.742Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,2,travel_rp_low,AI,Rephrased,Low,1,2,AI,70,33701,8457,2025-11-07T06:14:26.901Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,3,jaineel_og_high,Human,Original,High,3389,3,Human,70,20458,7119,2025-11-07T06:14:54.478Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,4,aman_rp_high,AI,Rephrased,High,844,4,Human,100,6539,5609,2025-11-07T06:15:06.625Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,5,reema_og_low,Human,Original,Low,0,5,AI,40,14822,6557,2025-11-07T06:15:28.005Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,6,sunita_og_high,Human,Original,High,3929,6,AI,100,11760,6199,2025-11-07T06:15:45.963Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,7,nicholas_rp_low,AI,Rephrased,Low,13,7,AI,80,9935,4924,2025-11-07T06:16:00.822Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,8,russelladams_og_high,Human,Original,High,12756,8,AI,70,15694,5026,2025-11-07T06:16:21.542Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
1e9c64f9-d9ec-4404-bdee-106b996365f9,9,charles_og_low,Human,Original,Low,7,9,Human,80,15972,7240,2025-11-07T06:16:44.755Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
