participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,0,amitgupta_og_low,Human,Original,Low,20,0,Human,60,26214,10442,2025-11-07T18:01:54.366Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,1,live_shopping_rp_low,AI,Rephrased,Low,0,1,AI,100,15119,5080,2025-11-07T18:02:14.565Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,2,evolvingai_og_high,Human,Original,High,2684,2,AI,90,28495,11864,2025-11-07T18:02:54.925Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,3,reema_rp_high,AI,Rephrased,High,1013,3,Human,60,21359,13313,2025-11-07T18:03:29.596Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,4,travel_rp_high,AI,Rephrased,High,904,4,Human,70,25352,3465,2025-11-07T18:03:58.413Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,5,sunita_og_high,Human,Original,High,762,5,AI,100,14639,4473,2025-11-07T18:04:17.525Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,6,sudnya_rp_low,AI,Rephrased,Low,15,6,Human,80,17719,3711,2025-11-07T18:04:38.956Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,7,darius_og_low,Human,Original,Low,12,7,Human,80,26689,3015,2025-11-07T18:05:08.661Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,8,barnacles_rp_low,AI,Rephrased,Low,0,8,AI,80,20263,4056,2025-11-07T18:05:32.980Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,9,nicholas_rp_high,AI,Rephrased,High,23283,9,AI,70,10528,4654,2025-11-07T18:05:48.162Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,10,russelladams_og_low,Human,Original,Low,33,10,Human,90,16408,3520,2025-11-07T18:06:08.090Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,11,madhav_og_high,Human,Original,High,1403,11,AI,90,19313,5039,2025-11-07T18:06:32.443Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,12,amit_og_high,Human,Original,High,8860,12,AI,80,12311,5369,2025-11-07T18:06:50.123Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,13,stefano_og_low,Human,Original,Low,34,13,Human,100,11136,4127,2025-11-07T18:07:05.386Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,14,jaineel_rp_high,AI,Rephrased,High,3513,14,AI,90,14032,3528,2025-11-07T18:07:22.945Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,15,ranjani_rp_low,AI,Rephrased,Low,1,15,Human,60,19417,4584,2025-11-07T18:07:46.946Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,16,charles_og_low,Human,Original,Low,6,16,Human,60,13695,4584,2025-11-07T18:08:05.226Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,17,paulo_rp_low,AI,Rephrased,Low,5,17,Human,70,12584,2895,2025-11-07T18:08:20.705Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,18,gary_og_high,Human,Original,High,804,18,Human,80,16041,2887,2025-11-07T18:08:39.633Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
f1156bc2-a747-4988-8a4d-ebe13ae1e84e,19,aman_rp_high,AI,Rephrased,High,13710,19,AI,90,9041,4208,2025-11-07T18:08:52.882Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
