participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
852ae506-2428-487e-9055-0686e5520884,0,jaineel_og_low,Human,Original,Low,3,0,Human,90,87703,7593,2025-11-07T12:35:08.387Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,1,darius_rp_low,AI,Rephrased,Low,33,1,AI,80,45766,5144,2025-11-07T12:35:59.298Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,2,travel_og_high,Human,Original,High,2352,2,AI,50,57784,5368,2025-11-07T12:37:02.450Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,3,nicholas_rp_high,AI,Rephrased,High,5111,3,Human,60,49407,4040,2025-11-07T12:37:55.898Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,4,barnacles_og_low,Human,Original,Low,3,4,AI,50,52888,2063,2025-11-07T12:38:50.848Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,5,amit_rp_low,AI,Rephrased,Low,31,5,Human,60,55538,7511,2025-11-07T12:39:53.897Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,6,paulo_rp_high,AI,Rephrased,High,1476,6,Human,50,41655,2784,2025-11-07T12:40:38.336Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,7,live_shopping_og_high,Human,Original,High,15242,7,Human,70,27704,6377,2025-11-07T12:41:12.417Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,8,evolvingai_rp_low,AI,Rephrased,Low,0,8,Human,50,31495,1984,2025-11-07T12:41:45.897Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,9,russelladams_rp_high,AI,Rephrased,High,47426,9,AI,50,28047,3617,2025-11-07T12:42:17.562Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,10,sunita_og_low,Human,Original,Low,7,10,AI,50,41959,2648,2025-11-07T12:43:02.169Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,11,madhav_og_high,Human,Original,High,2779,11,AI,50,71240,3329,2025-11-07T12:44:16.737Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,12,gary_rp_low,AI,Rephrased,Low,5,12,Human,50,23855,2008,2025-11-07T12:44:42.600Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,13,aman_og_high,Human,Original,High,3422,13,Human,90,21167,3705,2025-11-07T12:45:07.473Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,14,amitgupta_og_low,Human,Original,Low,2,14,Human,90,48136,3887,2025-11-07T12:45:59.496Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,15,ranjani_rp_high,AI,Rephrased,High,15177,15,AI,70,33776,3039,2025-11-07T12:46:36.311Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,16,sudnya_og_high,Human,Original,High,2212,16,Human,40,40592,3097,2025-11-07T12:47:20.000Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,17,charles_rp_high,AI,Rephrased,High,10910,17,AI,20,17584,3608,2025-11-07T12:47:41.192Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,18,stefano_rp_low,AI,Rephrased,Low,27,18,Human,50,25255,3352,2025-11-07T12:48:09.800Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
852ae506-2428-487e-9055-0686e5520884,19,reema_og_low,Human,Original,Low,0,19,Human,50,32320,2272,2025-11-07T12:48:44.392Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
