participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,0,evolvingai_rp_low,AI,Rephrased,Low,4,0,AI,80,39105,10376,2025-11-07T18:20:23.825Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,1,aman_og_low,Human,Original,Low,10,1,Human,70,29257,5273,2025-11-07T18:20:58.356Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,2,travel_rp_high,AI,Rephrased,High,1799,2,Human,100,44367,10712,2025-11-07T18:21:53.435Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,3,jaineel_og_high,Human,Original,High,21441,3,Human,60,134222,5921,2025-11-07T18:24:13.578Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,4,darius_og_high,Human,Original,High,15093,4,AI,50,78128,2822,2025-11-07T18:25:34.528Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,5,stefano_og_low,Human,Original,Low,1,5,Human,40,43920,11352,2025-11-07T18:26:29.800Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,6,amitgupta_rp_high,AI,Rephrased,High,1407,6,AI,60,23040,4160,2025-11-07T18:26:56.999Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,7,nicholas_rp_low,AI,Rephrased,Low,3,7,AI,80,23608,3745,2025-11-07T18:27:24.352Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,8,barnacles_og_low,Human,Original,Low,0,8,Human,50,16606,3129,2025-11-07T18:27:44.089Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
b0d1e1f6-be2c-4f62-ac8c-f13c709191b3,9,sunita_og_high,Human,Original,High,747,9,Human,60,11903,5512,2025-11-07T18:28:01.503Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
