participant_id,trial_index,post_id,source_true,text_version,likes_level,likes_value,order,response_choice,confidence_0_100,dwell_ms,rt_ms,started_at_iso,device,viewport_w,viewport_h
9ddfa245-160d-4312-a7d3-979ffe746ff3,0,amitgupta_rp_low,AI,Rephrased,Low,5,0,AI,70,52310,7188,2025-11-07T13:54:12.983Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,1,charles_og_low,Human,Original,Low,3,1,Human,50,38330,2976,2025-11-07T13:54:54.290Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,2,travel_rp_high,AI,Rephrased,High,1911,2,Human,70,41735,3744,2025-11-07T13:55:39.769Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,3,nicholas_og_high,Human,Original,High,10475,3,Human,70,7224,4408,2025-11-07T13:55:51.401Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,4,jaineel_og_high,Human,Original,High,835,4,Human,70,44295,4928,2025-11-07T13:56:40.624Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,5,sunita_rp_high,AI,Rephrased,High,41158,5,AI,70,14784,3920,2025-11-07T13:56:59.328Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,6,evolvingai_og_low,Human,Original,Low,1,6,AI,80,10447,3153,2025-11-07T13:57:12.927Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,7,gary_rp_low,AI,Rephrased,Low,5,7,AI,50,15671,2599,2025-11-07T13:57:31.197Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,8,paulo_og_low,Human,Original,Low,19,8,Human,80,16105,4351,2025-11-07T13:57:51.653Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,9,reema_og_high,Human,Original,High,12882,9,AI,70,11832,3336,2025-11-07T13:58:06.822Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,10,darius_rp_low,AI,Rephrased,Low,0,10,AI,50,22806,1920,2025-11-07T13:58:31.548Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,11,madhav_rp_high,AI,Rephrased,High,47666,11,AI,60,33086,4481,2025-11-07T13:59:09.116Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,12,stefano_rp_high,AI,Rephrased,High,40799,12,AI,80,4559,3184,2025-11-07T13:59:16.859Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,13,amit_rp_low,AI,Rephrased,Low,8,13,Human,60,39375,4825,2025-11-07T14:00:01.059Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,14,barnacles_og_high,Human,Original,High,28357,14,Human,50,45943,2562,2025-11-07T14:00:49.564Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,15,live_shopping_og_low,Human,Original,Low,2,15,Human,50,29543,2801,2025-11-07T14:01:21.908Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,16,russelladams_og_high,Human,Original,High,4603,16,AI,50,38769,3590,2025-11-07T14:02:04.267Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,17,ranjani_rp_low,AI,Rephrased,Low,8,17,AI,70,22514,2344,2025-11-07T14:02:29.125Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,18,sudnya_rp_high,AI,Rephrased,High,29076,18,Human,50,46752,2753,2025-11-07T14:03:18.629Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
9ddfa245-160d-4312-a7d3-979ffe746ff3,19,aman_og_low,Human,Original,Low,42,19,AI,90,5655,3970,2025-11-07T14:03:28.254Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",1536,671
