feature,importance
oni_lag60,0.28677866130959473
pcrvi,0.21613768268140562
dmi_lag60,0.10624706494695352
cdr_norm,0.08353051874234485
cdr_norm_lag14,0.06990238003175514
sst_anomaly,0.04075672523620661
doy_sin,0.03644977362175071
ta_norm,0.022156112198956957
bh_norm_lag14,0.0220511055642796
bh_norm,0.020801487119765167
bh_norm_lag7,0.0197670428694371
doy_cos,0.0173076494679337
cdr_norm_lag7,0.012770619945293956
ta_norm_lag14,0.01157643430935966
la_norm_lag14,0.006887737056863512
pcrvi_lag7,0.006053733523270171
ta_norm_lag7,0.00604131098508151
pcrvi_lag14,0.0037868856138530745
wq_norm_lag7,0.003603947399899708
la_norm,0.0015801591314842625
sr_norm,0.0011325493832221097
sr_norm_lag7,0.0011307483332728705
la_norm_lag7,0.0011259790737608733
sr_norm_lag14,0.000982256399324076
wq_norm_lag14,0.000879319940892445
wq_norm,0.0005621151140380689
