smiles,median_value_nM,activity_label,molecule_chembl_id,n_measurements,source_type
C#CCN1CC/C(=C\C2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\O)c4csc(N)n4)[C@H]3SC2)C1=O,119.5045522204393,1,CHEMBL54607,1,MIC
C#CCN1CCN(c2cc3c(cc2F)c(=O)c(-c2csc(N)n2)cn3CC)CC1,87500.0,0,CHEMBL4756751,2,MIC
C#CCN1CCN(c2ccc3c4c(cccc24)C(=O)N(CC(O)Cn2c([N+](=O)[O-])cnc2C)C3=O)CC1,13000.0,0,CHEMBL4548483,2,MIC
C#CCN1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,675.4125957374151,1,CHEMBL2012917,1,MIC
C#CCN1CCN(c2ncc3c(=O)c(C(=O)O)cn(CC)c3n2)CC1,749900.0,0,CHEMBL4159320,1,MIC
C#CCNC(=N)NCCCCCCCCNCCCCCCCCNC(=N)N,21758.74327604515,0,CHEMBL3353614,1,MIC
C#CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,4000.0,1,CHEMBL450798,1,MIC
C#CCNC(=O)C[C@H](NC(=O)c1ccc(C#Cc2ccccc2)cc1)C(=O)NO,6650.0,1,CHEMBL2377571,2,MIC
C#CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,227.18859373853894,1,CHEMBL3965404,1,MIC
C#CCNC(=O)[C@H](O)C(C)(C)CO,500000.0,0,CHEMBL500281,1,MIC
C#CCNC(=O)c1cc(OCCC(C)C)c2ccccc2c1,108416.79235828803,0,CHEMBL4785220,14,MIC
C#CCNCCO/N=C1\[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,58527.818028444904,0,CHEMBL132895,1,MIC
C#CCNc1nc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,53140.91548739014,0,CHEMBL2012914,1,MIC
C#CCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,534.1284710433242,1,CHEMBL111024,1,MIC
C#CCO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(Sc3cc(N)nc(N)n3)CSC12)c1csc(N)n1,237.63759959094557,1,CHEMBL64002,1,MIC
C#CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCO[C@H]12)c1csc(N)n1,3989.171403063931,1,CHEMBL13445,1,MIC
C#CCO/N=C/c1cn(C2CCN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1,8347.737869735165,1,CHEMBL1088532,1,MIC
C#CCOC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,226.37885606557975,1,CHEMBL3970785,1,MIC
C#CCOC(=O)NCc1cc(-c2sc(-c3cccnc3)nc2N2CCCCC2)[nH]n1,2368.81224670401,1,CHEMBL1088077,1,MIC
C#CCOC(=O)NCc1ccc(-c2ccnc(C)c2)c2cc(NC(=O)NCC)ncc12,1198.5231617458141,1,CHEMBL4061762,1,MIC
C#CCOC(=O)c1cn(C2CC2)c2cc(N3CCN(CC#C)CC3)c(F)cc2c1=O,1920.0,1,CHEMBL3884193,1,MIC
C#CCOCCCCCCCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,24752.493442751824,0,CHEMBL3953305,2,MIC
C#CCOCCCCCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,3234.3188412235822,1,CHEMBL3973119,1,MIC
C#CCOCCCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,15245.531196176045,0,CHEMBL3902093,2,MIC
C#CCOCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,21340.707754096078,0,CHEMBL3981132,2,MIC
C#CCOCCCCCCOc1ccc(-c2nc3ccc(N4CCN(C)CC4)cc3[nH]2)cc1,35852.88140340137,0,CHEMBL4094451,2,MIC
C#CCOCCCCCN(CC[N+]12CC[N+](CCCCCCCCCCCC)(CC1)CC2)CC[N+]12CC[N+](CCCCCCCCCCCC)(CC1)CC2,3453.542328265981,1,CHEMBL4761569,1,MIC
C#CCOCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,14973.581240427835,0,CHEMBL3581012,3,MIC
C#CCOCCOCCOCCOCCOCCOCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,12390.309656586101,0,CHEMBL3982047,2,MIC
C#CCO[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,285.06110020769,1,CHEMBL3314532,1,MIC
C#CCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,1,CHEMBL4593616,2,MIC
C#CCOc1c(OC)cc(/C=N/NC(N)=S)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,140000.0,0,CHEMBL4168728,2,MIC
C#CCOc1c(OC)cc(/C=N/Nc2nccs2)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,130000.0,0,CHEMBL4165703,1,MIC
C#CCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,17307.89498868448,0,CHEMBL3581009,3,MIC
C#CCOc1ccc(-c2nc3ccc(N4CCN(C)CC4)cc3[nH]2)cc1,46218.81541061919,0,CHEMBL2430548,2,MIC
C#CCOc1ccc(OCC=C)c(C(=O)NO)c1,1112979.7573740955,0,CHEMBL3221106,2,MIC
C#CCOc1ccc2ccccc2c1/C=C/C(=O)c1ccc(Br)cc1,63700.0,0,CHEMBL4166761,1,MIC
C#CCOc1ccc2ccccc2c1/C=C/C(=O)c1ccc(OC)cc1,73100.0,0,CHEMBL4160384,1,MIC
C#CCOc1ccc2ccccc2c1/C=C/C(=O)c1ccc([N+](=O)[O-])cc1,70000.0,0,CHEMBL4177393,1,MIC
C#CCSc1nnc(CS(=O)(=O)c2ccc(NC(C)=O)cc2)o1,364636.26682883874,0,CHEMBL4867471,2,MIC
C#CC[C@H](NC(=O)[C@@H](N)CC#C)C(=O)O,77621.03182450724,0,CHEMBL301170,1,MIC
C#CC[C@H](NC(=O)[C@@H](N)CCl)C(=O)O,9396.495504884553,1,CHEMBL297658,1,MIC
C#CC[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\OC4CCCC4)c4csc(N)n4)[C@H]3CO2)cc1,573.4426329474244,1,CHEMBL303149,1,MIC
C#CCn1[se]c2ccccc2c1=O,33759.649463172456,0,CHEMBL4741963,1,MIC
C#CCn1c(=O)oc2ccc(Cl)cc21,181151.80131463165,0,CHEMBL2235936,1,MIC
C#CCn1c(CCCC)nc(Cl)c1C(Nc1ncccn1)P(=O)(OCC)OCC,437204.2569037697,0,CHEMBL4277853,2,MIC
C#CCn1c(CCCC)nc(Cl)c1C1NC(=O)NC(C)=C1C(=O)OCC,253870.28671679634,0,CHEMBL5201956,2,MIC
C#CCn1c(Cn2cnc3c(N4CCOCC4)ncnc32)nc2ccccc21,857529.2623673788,0,CHEMBL4225811,2,MIC
C#CCn1cc(-c2cnc(N)s2)c(=O)c2cc(F)cc(F)c21,75699.40589010772,0,CHEMBL3884244,2,MIC
C#CCn1cc(/C=C(/C(C)=O)n2cc([N+](=O)[O-])nc2C)c2ccccc21,1470747.7449670606,0,CHEMBL4591402,1,MIC
C#CCn1cc(/C=N/Nc2ccc3c4c(cccc24)C(=O)N(C(CO)CO)C3=O)c2ccccc21,85806.69243980417,0,CHEMBL5174019,2,MIC
C#CCn1cnc2c1c(=O)n(C)c(=O)n2C,573.1831655141707,1,CHEMBL24049,1,MIC
C#C[C@@H]1[C@H](NC(=O)/C(=N/OC)c2csc(N)n2)C(=O)N1S(=O)(=O)O,608.31549264521,1,CHEMBL420403,2,MIC
