smiles,median_value_nM,activity_label,molecule_chembl_id,n_measurements,source_type
CC(=O)OC[C@H]1O[C@@H](SCC(N)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,3704.5456968430367,1,CHEMBL519954,1,MIC
CC(=O)OC[C@H]1O[C@H](OC(C)(C)C)C=CC1=O,25814.13404031533,0,CHEMBL1783325,1,MIC
CC(=O)OC[C@H]1O[C@H](OC(C)C)C=C([C@H](O)c2ccc([N+](=O)[O-])cc2)C1=O,4114.71925233435,1,CHEMBL374837,1,MIC
CC(=O)OC[C@H]1O[C@H](OC(C)C)C=C([C@H](O)c2ccc([N+](=O)[O-])cc2)[C@@H]1O,65592.28830087015,0,CHEMBL229856,1,MIC
CC(=O)OC[C@H]1O[C@H](OC(C)C)C=CC1=O,13700.145118581557,0,CHEMBL1783324,1,MIC
CC(=O)OC[C@H]1O[C@H](OCCC(C)C)C=C([C@H](O)c2ccc([N+](=O)[O-])cc2)C1=O,7675.1528187201,1,CHEMBL1783334,1,MIC
CC(=O)OC[C@H]1O[C@H](OCCC(C)C)C=C([C@H](O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C1=O,13823.05750006497,0,CHEMBL1782057,1,MIC
CC(=O)OC[C@H]1O[C@H](OCCC(C)C)C=CC1=O,3045.315777623226,1,CHEMBL1783326,1,MIC
CC(=O)OC[C@H]1O[C@H](OC[C@@H](Cn2cc(CN(c3nc(-c4ccc(Br)cc4)no3)C3CCCCC3)nn2)OC(C)=O)C=C[C@@H]1OC(C)=O,8216.969755496248,1,CHEMBL4871733,2,MIC
CC(=O)OC[C@H]1O[C@H](OC[C@@H](Cn2cc(CN(c3nc(-c4ccc(C)cc4)no3)C3CCCCC3)nn2)OC(C)=O)C=C[C@@H]1OC(C)=O,18009.869581677645,0,CHEMBL4856499,2,MIC
CC(=O)OC[C@H]1O[C@H](OC[C@@H](Cn2cc(CN(c3nc(-c4ccc(Cl)cc4)no3)C3CCCCC3)nn2)OC(C)=O)C=C[C@@H]1OC(C)=O,93260.92144352717,0,CHEMBL4855723,2,MIC
CC(=O)OC[C@H]1O[C@H](OC[C@@H](Cn2cc(CN(c3nc(-c4ccccc4)no3)C3CCCCC3)nn2)OC(C)=O)C=C[C@@H]1OC(C)=O,24529.12974729334,0,CHEMBL4867065,2,MIC
CC(=O)OC[C@H]1O[C@H](OC[C@H](Cn2cc(COc3ccc(-c4noc(NC5CCCCC5)n4)cc3)nn2)OC(C)=O)C=C[C@@H]1OC(C)=O,23942.039023706762,0,CHEMBL4858066,2,MIC
CC(=O)OC[C@]12Oc3c(-c4ccc(O)c5c4O[C@@]4(COC(C)=O)C(=C(O)C[C@@H](C)[C@H]4OC(C)=O)C5=O)ccc(O)c3C(=O)C1=C(O)C[C@@H](C)[C@H]2OC(C)=O,666.4747351515836,1,CHEMBL504079,1,MIC
CC(=O)OC[C@]12Oc3ccc(-c4ccc(O)c5c4O[C@@]4(COC(C)=O)C(=C(O)C[C@@H](C)[C@H]4OC(C)=O)C5=O)c(O)c3C(=O)C1=C(O)C[C@@H](C)[C@H]2OC(C)=O,8330.934189394795,1,CHEMBL511092,1,MIC
CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O,39600.0,0,CHEMBL450650,1,MIC
CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](O)[C@@H]2OC(C)=O,28200.0,0,CHEMBL489050,1,MIC
CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2O,31300.0,0,CHEMBL507495,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,94997.536289739,0,CHEMBL3787228,2,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3=O,94635.11825274752,0,CHEMBL4125957,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,2952.6156894857227,1,CHEMBL4126478,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1CC3=O,10958.07494293286,0,CHEMBL4127401,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1C[C@H]3O,43677.94091896908,0,CHEMBL4127068,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C,22548.49435285222,0,CHEMBL3786840,2,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C,97589.50513781435,0,CHEMBL3785282,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C,90193.97741140888,0,CHEMBL4129574,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1C[C@H]3O,21245.27140465932,0,CHEMBL4129785,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1C[C@H]3OC(C)=O,19829.410490666087,0,CHEMBL4127595,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,11829.389781593438,0,CHEMBL4127622,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@@H](OC(C)=O)C(C)(C)[C@@H]1C[C@H]3O,19829.410490666087,0,CHEMBL4129297,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,87355.88183793816,0,CHEMBL3787655,2,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1CC3,5094.551384929459,1,CHEMBL3786059,2,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1C[C@H]3O,4965.284386862788,1,CHEMBL3786493,2,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,43987.7535093491,0,CHEMBL4130184,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C,1275.380607628755,1,CHEMBL3785967,1,MIC
CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](OC(C)=O)[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C,10206.310880511803,0,CHEMBL2205006,1,MIC
CC(=O)O[C@@H](CC[C@@H](C)[C@@H]1CCC(C)=C[C@H]1O)[C@](C)(O)CCC=C(C)C,162172.3406808972,0,CHEMBL3098612,1,MIC
CC(=O)O[C@@H]1/C(C)=C/CC(C)(C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(=O)/C(C)=C\[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](OC(C)=O)[C@]12OC(C)=O,71603.09460885986,0,CHEMBL442425,1,MIC
CC(=O)O[C@@H]1C(=O)C=COC=C1COC(=O)c1ccccc1,65466.27034114716,0,CHEMBL3360922,2,MIC
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,94800.0,0,CHEMBL1802044,1,MIC
CC(=O)O[C@@H]1C[C@@H]2C[C@]3(CC[C@]2(C)[C@H]2CC[C@]4(C)[C@@H](C(C)CCC(N)=O)CC[C@H]4[C@H]12)OOC1(CC[C@@H](C)CC1)OO3,5422.4826272647,1,CHEMBL3138430,1,MIC
CC(=O)O[C@@H]1C[C@H]([C@H](C)[C@@H]2CC=C(C)C(=O)O2)[C@@]2(C)CC(=O)C3=C(CC[C@@H]4C(=C3)C=CC(=O)OC4(C)C)[C@]12C,93235.32869833431,0,CHEMBL4579546,1,MIC
CC(=O)O[C@@H]1C[C@H]([C@H](C)[C@@H]2CC=C(C)C(=O)O2)[C@@]2(C)CCC3=C(CC[C@H]4C(C)(C)OC(=O)C=C[C@]45C[C@H]35)[C@]12C,46614.501634664004,0,CHEMBL4777621,1,MIC
CC(=O)O[C@@H]1C[C@H]([C@H](C)[C@H]2OC(=O)C(C)=C[C@@H]2O)[C@@]2(C)CCC3=C(CC[C@@H]4C(=C3)C=CC(=O)OC4(C)C)[C@]12C,92886.20697927868,0,CHEMBL4471756,1,MIC
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)C(=O)[C@H]4O[C@]43[C@@]21C,53620.96605487475,0,CHEMBL1214684,1,MIC
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC(=O)[C@H]3c3ccoc3)[C@@]21C,13881.466185490817,0,CHEMBL1215754,1,MIC
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)CC[C@]2(C)C2=C1[C@]1(C)[C@@H](O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC2,47317.55912637376,0,CHEMBL4126043,1,MIC
CC(=O)O[C@@H]1OC(=O)C2=CC[C@H]3[C@]4(C)CC[C@H]5C(C)(C)CCC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]21,4000.0,1,CHEMBL519647,1,MIC
CC(=O)O[C@@H]1OC(=O)C=C1[C@H]1CC=C(CC/C=C(\C)CCC2=C(C)CCCC2(C)C)[C@H](O)O1,7000.0,1,CHEMBL490765,1,MIC
CC(=O)O[C@@H]1OC=C2[C@@H](OC(C)=O)C[C@H]3[C@]4(C)CC[C@H]5C(C)(C)CCC[C@]5(C)[C@H]4C[C@@H](O)[C@]3(C)[C@H]21,7899.573531561393,1,CHEMBL514498,2,MIC
CC(=O)O[C@@H]1OC=C2[C@@H](OC(C)=O)C[C@H]3[C@]4(C)CC[C@H]5C(C)(C)CCC[C@]5(C)[C@H]4C[C@@H](OC(C)=O)[C@]3(C)[C@H]21,6000.0,1,CHEMBL503225,1,MIC
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1S(=O)(=O)CC(N)=O,32802.116887756056,0,CHEMBL479590,1,MIC
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](SCC(N)=O)OC[C@H]1OC(C)=O,35808.08883260667,0,CHEMBL519956,1,MIC
CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(=O)c3ccccc3)[C@@]3(OC2(C)C)[C@@](C)([C@@H](OC(C)=O)CC[C@]3(C)O)[C@H]1OC(=O)c1ccccc1,21035.041946994304,0,CHEMBL1796006,1,MIC
CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1S(=O)(=O)CC(N)=O,16401.058443878028,0,CHEMBL479589,1,MIC
CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1SCC(N)=O,35808.08883260667,0,CHEMBL482135,1,MIC
CC(=O)O[C@@H]1[C@H]2C[C@H](OC(=O)c3ccccc3)[C@]3(COC(=O)c4ccccc4)[C@@H](OC(C)=O)[C@@H](OC(=O)c4ccccc4)C[C@@H](C)[C@@]13OC2(C)C,85900.0,0,CHEMBL504778,1,MIC
CC(=O)O[C@H]1C2=C(C(=O)C(O)=C(C(C)C)C2=O)[C@@]2(C)CCCC(C)(C)[C@@H]2[C@@H]1O,36032.41227610131,0,CHEMBL2204429,2,MIC
CC(=O)O[C@H]1C2=C(C(=O)C(OC(=O)c3ccc(Cl)cc3)=C(C(C)C)C2=O)[C@@]2(C)CCCC(C)(C)[C@@H]2[C@@H]1O,1476.7371832863168,1,CHEMBL2204373,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)C(C)(C)O3,26000.0,0,CHEMBL374470,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]12C)[C@H]3O,56530.96100640149,0,CHEMBL1796140,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]12C)[C@H]3OC(C)=O,25813.320767807705,0,CHEMBL1796139,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)c1ccccc1,11917.436686953179,0,CHEMBL495060,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12COC(=O)c1ccccc1)[C@H]3OC(=O)c1ccccc1,78100.0,0,CHEMBL221787,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H]([C@H](O)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)c1ccccc1,23310.413746434508,0,CHEMBL1796002,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3O,22231.839491652227,0,CHEMBL446222,1,MIC
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C\c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3O,44463.67898330445,0,CHEMBL1796135,1,MIC
CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3O,21616.888516861774,0,CHEMBL450532,1,MIC
CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,20152.769358544574,0,CHEMBL499498,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=C(C(=O)C[C@H]2C1(C)C)[C@]1(C)[C@@H](O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC3,94635.11825274752,0,CHEMBL4126817,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@]1(C)CC[C@H]([C@H]2CC[C@H](C(C)(C)O)OC2)[C@@]1(C)C[C@H]3O,96827.64088864987,0,CHEMBL1928579,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@]1(C)[C@@H](OC(C)=O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC3,1403.7259935934653,1,CHEMBL3786649,2,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=C([C@H](O)C[C@H]2C1(C)C)[C@]1(C)CC[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC3,48603.540125514875,0,CHEMBL3785737,2,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=C([C@H](O)C[C@H]2C1(C)C)[C@]1(C)[C@@H](O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC3,94275.45497449023,0,CHEMBL4126006,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=C([C@H](O)C[C@H]2C1(C)C)[C@]1(C)[C@@H](OC(C)=O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC3,2725.5035133436713,1,CHEMBL3786798,2,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=C([C@H](OC(C)=O)C[C@H]2C1(C)C)[C@]1(C)[C@@H](O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC3,43677.940918969085,0,CHEMBL4126220,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=CC[C@]4(C)[C@@H]([C@H](C)CC/C=C(\C)C(=O)O)C[C@H](O)[C@@]4(C)C3=CC[C@H]2C1(C)C,12198.688142226796,0,CHEMBL4128783,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)C3=CC[C@]4(C)[C@@H]([C@H](C)CC/C=C(\C)C(=O)O)C[C@H](OC(C)=O)[C@@]4(C)C3=CC[C@H]2C1(C)C,705.3169033572175,1,CHEMBL4129926,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,213494.23128338496,0,CHEMBL489760,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@H]5[C@](C(=O)O)(CC[C@@H](C)[C@@]5(C)O)CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@H]2C1(C)C,75500.0,0,CHEMBL1802043,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](C(C)(C)O)[C@@H]5C[C@H](O)[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,24880.463791799135,0,CHEMBL1928584,1,MIC
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](C(C)(C)O)[C@@H]5C[C@H](O)[C@@]4(C)[C@]3(C)[C@@H](O)C[C@H]2C1(C)C,12056.39402817618,0,CHEMBL1928582,1,MIC
CC(=O)O[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)C(C)C)CC[C@@]2(C)[C@@H]4CC[C@H]3[C@]1(C)C(=O)O,9900.0,1,CHEMBL1802042,1,MIC
CC(=O)O[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]2(C)[C@@H]4CC[C@H]3[C@]1(C)C(=O)O,34800.0,0,CHEMBL1802041,1,MIC
CC(=O)O[C@H]1C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]2(COC(=O)c2ccccc2)[C@H]1O)[C@H]3OC(=O)c1ccccc1,15800.0,0,CHEMBL387146,1,MIC
CC(=O)O[C@H]1C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]2(COC(=O)c2ccccc2)[C@H]1OC(C)=O)[C@H]3OC(=O)c1ccccc1,96000.0,0,CHEMBL373768,1,MIC
CC(=O)O[C@H]1C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]2(COC(=O)c2ccccc2)[C@H]1OC(C)=O)[C@H]3OC(C)=O,51800.0,0,CHEMBL220589,1,MIC
CC(=O)O[C@H]1C[C@@H](C)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(COC(=O)c2ccccc2)[C@H]1OC(C)=O)[C@H]3OC(C)=O,79300.0,0,CHEMBL509087,1,MIC
CC(=O)O[C@H]1C[C@@H](COC(=O)c2ccccc2)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3OC(=O)c1ccccc1,95000.0,0,CHEMBL448758,1,MIC
CC(=O)O[C@H]1C[C@@H](O)/C(C)=C\[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](O)[C@]2(OC(C)=O)[C@H](O)[C@@](C)(O)/C=C/C1(C)C,174131.7537046837,0,CHEMBL400942,1,MIC
CC(=O)O[C@H]1C[C@@H](O)[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@]2(C)Oc4oc(C)cc(=O)c4C[C@@H]32)C1(C)C,26400.0,0,CHEMBL5208233,1,MIC
CC(=O)O[C@H]1C[C@@H](OC(=O)c2ccccc2)/C(C)=C\[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](O)[C@]2(OC(C)=O)[C@H](O)[C@@](C)(O)/C=C/C1(C)C,18428.31499368889,0,CHEMBL398938,1,MIC
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@]4(C)C=CC(=O)[C@@H](C)C4[C@H](OC(C)=O)C(=O)[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,890.0,1,CHEMBL4453779,1,MIC
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,7746.757126640999,1,CHEMBL374975,5,MIC
CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CC=C3C(=CC[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@]12C,24493.737731115332,0,CHEMBL4126919,1,MIC
CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CC=C3C(=CC[C@H]4C(C)(C)[C@H](O)CC[C@]34C)[C@]12C,48794.75256890718,0,CHEMBL4125950,1,MIC
CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CCC3=C(CC[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@]12C,97589.50513781435,0,CHEMBL4128524,1,MIC
CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CCC3=C(CC[C@H]4C(C)(C)[C@@H](O)CC[C@]34C)[C@]12C,24301.770062757438,0,CHEMBL4127336,1,MIC
CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CCC3=C([C@H](O)C[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@]12C,94635.11825274752,0,CHEMBL4128792,1,MIC
CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3CC4(CC[C@@]32C)OOC2(CCC(C)CC2)OO4)[C@@H]2CCC(C(C)CCC(N)=O)[C@@]12C,4940.840598317658,1,CHEMBL3084853,2,MIC
CC(=O)O[C@H]1C[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(C)[C@H]3C[C@@H](O)[C@]2(C)[C@@H]2C1=CC[C@H]2OC(C)=O,12810.0,0,CHEMBL4533781,1,MIC
CC(=O)O[C@H]1C[C@]2(C)[C@@H](C(C)C)CC[C@H]2[C@]23C[C@H]2[C@](C)(O)CC[C@]13C,35892.0595969827,0,CHEMBL2205117,2,MIC
CC(=O)O[C@H]1[C@@H](O)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12COC(=O)c1ccccc1)[C@H]3OC(=O)c1ccccc1,19500.0,0,CHEMBL387145,1,MIC
CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)c1ccccc1,14600.0,0,CHEMBL437152,1,MIC
CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12COC(=O)c1ccccc1)[C@H]3OC(=O)c1ccccc1,105000.0,0,CHEMBL487597,1,MIC
CC(=O)O[C@H]1[C@@H]2[C@@H](OC(=O)c3cccnc3)[C@]3(OC2(C)C)[C@H](C)CC[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,43159.49372371473,0,CHEMBL1796003,1,MIC
CC(=O)O[C@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1S(=O)(=O)CC(N)=O,32802.116887756056,0,CHEMBL479406,1,MIC
CC(=O)Oc1c(C(=O)Nc2ncc([N+](=O)[O-])s2)cc(C(C)C)cc1C(C)C,63860.0,0,CHEMBL2205546,1,MIC
CC(=O)Oc1c(C)cc(Cl)c2c1C(=O)C=CC2=O,37876.07106723405,0,CHEMBL394988,1,MIC
CC(=O)Oc1c(Cl)cc(Cl)cc1C(=O)Nc1ncc([N+](=O)[O-])s1,66450.0,0,CHEMBL2205537,1,MIC
CC(=O)Oc1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)o2)cc([N+](=O)[O-])c1,1000000.0,0,CHEMBL4067778,2,MIC
CC(=O)Oc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,37876.07106723405,0,CHEMBL239878,1,MIC
CC(=O)Oc1cc(C)cc2c1C(=O)C=CC2=O,10866.829195484715,0,CHEMBL239663,1,MIC
CC(=O)Oc1cc(C)cc2c1[C@H](C)CC[C@H]2[C@@H](C)CCC=C(C)C,48700.0,0,CHEMBL2047719,1,MIC
CC(=O)Oc1cc(Cl)ccc1C(=O)Nc1ncc([N+](=O)[O-])s1,36570.0,0,CHEMBL2205532,1,MIC
CC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)cc1,71405.02334205998,0,CHEMBL1254238,1,MIC
