feature,importance
sr_norm_lag14,0.2592481271371
pcrvi_lag7,0.1751741892688122
pcrvi_lag14,0.11968911975132657
oni_lag60,0.10944401828954084
pcrvi,0.08247149703905757
dmi_lag60,0.044510043446477604
cdr_norm,0.032259889358014875
bh_norm_lag7,0.0319943585298901
doy_cos,0.028070268905103186
bh_norm_lag14,0.020406002236299653
sst_anomaly,0.018051031214037574
cdr_norm_lag14,0.017625568354460445
bh_norm,0.013273522939527414
ta_norm,0.012866565372030724
cdr_norm_lag7,0.010851496349245957
ta_norm_lag14,0.007795182914846013
sr_norm,0.004961289024265271
doy_sin,0.0046573834615936255
ta_norm_lag7,0.002959500198026235
sr_norm_lag7,0.0014680705876668823
la_norm_lag14,0.00061368965703909
la_norm_lag7,0.0006065866014014108
la_norm,0.00036360280969486723
wq_norm_lag7,0.00031079684613159487
wq_norm_lag14,0.00023421249909614644
wq_norm,9.398720931417849e-05
