feature,importance
bh_norm,0.22856842311981831
oni_lag60,0.12919037864643376
pcrvi_lag7,0.11653255894330772
sr_norm,0.10844722966603161
pcrvi,0.08055524970542764
sst_anomaly,0.06838930686248257
pcrvi_lag14,0.06124368268279064
dmi_lag60,0.03944019988095762
cdr_norm,0.03829735373516253
bh_norm_lag14,0.029113448590348017
bh_norm_lag7,0.026053683331449168
ta_norm,0.017679976044521442
doy_sin,0.014996593484701403
cdr_norm_lag14,0.014720900142420062
cdr_norm_lag7,0.007747759439697912
doy_cos,0.0049619306120968175
ta_norm_lag14,0.004513098961382236
sr_norm_lag7,0.0033701628133740408
ta_norm_lag7,0.0020765630459831583
sr_norm_lag14,0.001945334379255129
la_norm,0.0005351383948165162
wq_norm,0.0005042544785373295
wq_norm_lag14,0.0004071341674925576
la_norm_lag7,0.00030751261730730664
la_norm_lag14,0.0002251401829464104
wq_norm_lag7,0.00017698607125811864
